block,m2,m4,R0,R2,C1
60,0.37655166442394256,0.16641244624262266,0.2371,0.4614,2423.3488
61,0.3817214839220047,0.17117946521118196,0.2336,0.4719,2442.4451
62,0.38998148448467257,0.1768792930805255,0.2181,0.4859,2464.4175
63,0.38746580355167387,0.17516897341199802,0.2242,0.4836,2461.3069
64,0.38299046726226804,0.17224828672743542,0.2306,0.478,2441.8389
65,0.38159005718231204,0.17106164397568047,0.2364,0.4708,2432.7458
66,0.3976748335123062,0.18325268874735728,0.2071,0.5046,2492.3496
67,0.3822219698190689,0.17195891147086798,0.2286,0.4784,2434.016
68,0.39141503984928133,0.17850123616466307,0.2188,0.4878,2466.6821
69,0.3884645109653473,0.1755321258155907,0.2218,0.476,2458.9496
70,0.387056090092659,0.17438808304098571,0.2268,0.4807,2453.7616
71,0.38425370025634764,0.17331864538981204,0.2262,0.4702,2446.1737
72,0.3861304545164108,0.17503296658922418,0.2244,0.4755,2450.5195
73,0.38730666580200196,0.17509580276603837,0.2274,0.4821,2455.2119
74,0.3868964613199234,0.1744125917994697,0.225,0.4831,2460.1568
75,0.3802660883426666,0.16998762879154916,0.2376,0.4631,2429.5329
76,0.38650492615699766,0.17388204559179984,0.2302,0.4783,2456.2554
77,0.39092015051841733,0.1775299243925684,0.2146,0.4947,2473.4914
78,0.38227363193035124,0.17067723680894484,0.2263,0.4658,2440.115
79,0.3868539587020874,0.17547779915141773,0.2289,0.4841,2451.6678
80,0.3815960523605347,0.17131840349272834,0.2328,0.4771,2434.2733
81,0.38089083988666533,0.1701915716968202,0.235,0.4684,2435.6862
82,0.39222012679576873,0.1778597214785033,0.214,0.4904,2476.0122
83,0.38113974871635437,0.17100694181723983,0.2355,0.4764,2433.9136
84,0.38106537930965423,0.17102828151540242,0.2341,0.4703,2432.4426
85,0.38730424156188964,0.17395475538601474,0.221,0.4785,2455.7096
86,0.3873493344068527,0.17497160375611104,0.223,0.4811,2456.4474
87,0.3858485319852829,0.174072593682023,0.2316,0.4826,2449.3441
88,0.3828381732225418,0.17152069396395,0.2286,0.4706,2439.6852
89,0.3864852272748947,0.17394068651559683,0.2313,0.4784,2451.3885
90,0.39170925314426425,0.17675739115899058,0.213,0.4913,2474.4052
91,0.39478050875663756,0.17954493697381968,0.2153,0.4918,2483.6117
92,0.3850747467041016,0.1738521606308181,0.228,0.4856,2444.6904
93,0.3862152663946152,0.1736099744953761,0.229,0.479,2457.6723
94,0.3917815350294113,0.17800493794986627,0.2216,0.4872,2469.2126
95,0.3854042062997818,0.17393354646184284,0.2309,0.4771,2453.8993
96,0.3892868533372879,0.17544625306863992,0.2242,0.4879,2463.8929
97,0.38609394640922545,0.17506878118780358,0.2263,0.4847,2453.1545
98,0.38857600891590116,0.1761419476651715,0.2235,0.4929,2459.2147
99,0.3849220013141632,0.1738773283426293,0.2323,0.4707,2446.0708
100,0.392914976978302,0.1785647751357226,0.2169,0.4879,2475.4728
