distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
29,0.000162496757364122,0.00016248304112193837,1.3716242183633163e-08,8.440932856831025e-05
30,0.00015871226215949662,0.00015869795109427925,1.4311065217370491e-08,9.01698773784013e-05
31,0.00015648152731797158,0.00015646684767115892,1.4679646812655383e-08,9.381073321725853e-05
32,0.0001557445077040282,0.0001557297035591254,1.480414490282367e-08,9.505404152650432e-05
33,0.00015648152731797158,0.00015646684767115892,1.4679646812655383e-08,9.381073321725853e-05
34,0.00015871226215949662,0.00015869795109427925,1.4311065217370491e-08,9.01698773784013e-05
35,0.000162496757364122,0.00016248304112193837,1.3716242183633163e-08,8.440932856831025e-05
36,0.00016793856510123034,0.0001679256304594856,1.293464174474874e-08,7.702008015223884e-05
37,0.00017519027370047036,0.0001751782340719214,1.2039628548976685e-08,6.872315622704778e-05
38,0.0001844619174188649,0.00018445076685947372,1.1150559391191056e-08,6.044911354722093e-05
39,0.0001960330405115649,0.00019602260184569087,1.0438665874046424e-08,5.324952287025614e-05
40,0.00021026958150190757,0.0002102594632797967,1.0118222110860886e-08,4.812023707180439e-05
41,0.0002276473079068371,0.0002276368952777388,1.041262909831078e-08,4.574018113393226e-05
42,0.0002487843687193614,0.00024877288304647673,1.1485672884677979e-08,4.616718061428639e-05
43,0.0002744868041402074,0.00027447346953948337,1.3334600724014632e-08,4.858011577563248e-05
44,0.00030581282856092357,0.00030579717001689814,1.5658544025428864e-08,5.120303193006631e-05
45,0.0003441648404469724,0.0003441470922178057,1.774822916671831e-08,5.156897823632536e-05
46,0.00039142320613279736,0.00039140471411791675,1.84920148806186e-08,4.7243021340806375e-05
47,0.00045014433247692433,0.00045012768617830334,1.6646298620992886e-08,3.6979913818744395e-05
48,0.0005238599928950874,0.0005238484633638635,1.152953122394735e-08,2.20088026959836e-05
49,0.0006175402459769032,0.0006175360819362939,4.164040609284242e-09,6.742946126040799e-06
50,0.0007383282928790199,0.0007383298558233482,1.5629443283213598e-09,2.1168690721939583e-06
51,0.0008967420804198297,0.0008967411421252796,9.382945501297535e-10,1.046337147120909e-06
52,0.0011087066700138993,0.0011086896200013172,1.705001258212567e-08,1.5378289896922803e-05
53,0.001399128266477947,0.0013990868854579295,4.1381020017506806e-08,2.9576287613483827e-05
54,0.0018084709214844735,0.0018084235369500888,4.738453438478396e-08,2.620143560057279e-05
55,0.0024055236591666437,0.002405524314428086,6.552614423283032e-10,2.7239866871868905e-07
56,0.0033138263394606174,0.0033139014601629956,7.512070237820218e-08,2.2668871172781304e-05
57,0.004770827877587333,0.004770828793868391,9.162810579721459e-10,1.9205913134630223e-07
58,0.007273997797641701,0.00727375394010534,2.438575363609627e-07,3.3524554604625204e-05
59,0.011990703446034532,0.011990964684407138,2.612383726060402e-07,2.1786742853058788e-05
60,0.02212473895190495,0.02212457027427718,1.6867762776817674e-07,7.62393753593434e-06
61,0.04877093262343844,0.048770967211888686,3.458845024284507e-08,7.092021493602211e-07
62,0.1486781971224892,0.14867817731537272,1.980711647475708e-08,1.3322139263256533e-07
63,1.0000272223661726,1.000027211027327,1.1338845640196382e-08,1.1338536978390895e-08
