distance,exact_power_law,exponential_fit,absolute_error,relative_error
34,6.143742119800576e-05,6.14374250477637e-05,3.849757941902163e-12,6.266145073854638e-08
35,5.6730012340473174e-05,5.673001477368782e-05,2.433214647292164e-12,4.289113551904207e-08
36,5.250106616047621e-05,5.2501067023663696e-05,8.63187485085435e-13,1.6441332494981955e-08
37,4.869061486110715e-05,4.869061430310177e-05,5.580053766599501e-13,1.1460224485800669e-08
38,4.524755423892675e-05,4.5247552604600346e-05,1.6343264022384944e-12,3.611966281334326e-08
39,4.2128144429936165e-05,4.212814215365397e-05,2.276282196859037e-12,5.403233936981843e-08
40,3.929479467759173e-05,3.929479219419138e-05,2.483400353306235e-12,6.319921948141443e-08
41,3.6715072828822024e-05,3.67150705104438e-05,2.318378223230798e-12,6.314513480716365e-08
42,3.436089373477257e-05,3.436089185475229e-05,1.8800202822473466e-12,5.471395176036419e-08
43,3.220785090659961e-05,3.2207849627086234e-05,1.279513374050599e-12,3.9726754130882356e-08
44,3.023466351546528e-05,3.02346628931209e-05,6.223443798063916e-13,2.058380373534031e-08
45,2.8422716752936642e-05,2.842271675646456e-05,3.527919330368473e-15,1.2412322724230673e-10
46,2.6755678136971087e-05,2.6755678670714852e-05,5.337437645179001e-13,1.994880345717611e-08
47,2.5219175892585318e-05,2.5219176821540706e-05,9.289553887681812e-13,3.683527934159431e-08
48,2.380052830136886e-05,2.3800529474269576e-05,1.1729007149470939e-12,4.928044874027589e-08
49,2.248851508355014e-05,2.2488516351967323e-05,1.2684171814551955e-12,5.640288728458621e-08
50,2.1273183587779955e-05,2.127318482026773e-05,1.2324877751680122e-12,5.793621674359993e-08
51,2.014568392084333e-05,2.014568501200077e-05,1.091157441230348e-12,5.416333570593767e-08
52,1.9098128230844975e-05,1.90981291057419e-05,8.748969261465189e-13,4.581061115368844e-08
53,1.8123470223124363e-05,1.8123470837880246e-05,6.147558827827079e-13,3.3920428881126724e-08
54,1.7215401684382046e-05,1.7215402023838136e-05,3.394560904612133e-13,1.9718162647878885e-08
55,1.63682633528565e-05,1.636826342629059e-05,7.343409056835212e-14,4.4863702999705716e-09
56,1.5576967928518818e-05,1.5576967764266447e-05,1.6425237024989513e-13,1.0544566247015029e-08
57,1.4836933388705148e-05,1.4836933028410407e-05,3.60294740819455e-13,2.428363944086553e-08
58,1.4144025078272452e-05,1.4144024571327488e-05,5.069449634381717e-13,3.584163352601252e-08
59,1.3494505292537387e-05,1.3494504691104919e-05,6.01432467874476e-13,4.456869331898183e-08
60,1.2884989276452504e-05,1.2884988631315104e-05,6.451373994482285e-13,5.006891240703056e-08
61,1.2312406733035988e-05,1.2312406090388413e-05,6.426475748988946e-13,5.2195122272445505e-08
62,1.1773968074656286e-05,1.177396747385623e-05,6.00800056135397e-13,5.102783125670535e-08
63,1.12671347677087e-05,1.1267134239927265e-05,5.277814352276731e-13,4.684255989732902e-08
64,1.0789593218788873e-05,1.078959278645268e-05,4.323361923319743e-13,4.0069739754331895e-08
65,1.033923173212081e-05,1.0339231409009433e-05,3.231113767927611e-13,3.125100444252096e-08
66,9.914120136529894e-06,9.91411992838129e-06,2.08148604214785e-13,2.0995166625814206e-08
67,9.512491737934205e-06,9.51249164341273e-06,9.452147553968681e-14,9.936563220628217e-09
68,9.13272730201093e-06,9.132727313903717e-06,1.1892788118780633e-14,1.3022164930033515e-09
69,8.77334081289099e-06,8.773340919415455e-06,1.0652446603303702e-13,1.2141836081019073e-08
70,8.432966788685358e-06,8.432966974810714e-06,1.8612535625695155e-13,2.2071159642971537e-08
71,8.110348964371309e-06,8.11034921307806e-06,2.4870675079124733e-13,3.066535754303716e-08
72,7.804330177908362e-06,7.80433047133017e-06,2.9342180811811613e-13,3.759730834411674e-08
73,7.51384331710893e-06,7.513843637519939e-06,3.204110086518601e-13,4.264275885581592e-08
74,7.237903203335731e-06,7.237903533962788e-06,3.306270569350682e-13,4.567995006933668e-08
75,6.97559930401828e-06,6.975599629671026e-06,3.2565274668506713e-13,4.66845546156121e-08
76,6.7260891796754026e-06,6.726089487198041e-06,3.075226383356675e-13,4.572086841562044e-08
77,6.488592582935514e-06,6.4885928614921366e-06,2.78556622992259e-13,4.293020704132988e-08
78,6.262386137242792e-06,6.262386378453758e-06,2.4121096575880534e-13,3.8517421390595676e-08
79,6.046798531761851e-06,6.0467987297122465e-06,1.97950395292479e-13,3.273639666555954e-08
80,5.841206176645393e-06,5.841206327788237e-06,1.5114284386633916e-13,2.5875279744557923e-08
81,5.645029269476762e-06,5.6450293724538915e-06,1.0297712931938569e-13,1.8242089527541216e-08
82,5.457728229484779e-06,5.457728284887428e-06,5.540264885181339e-14,1.0151228958691392e-08
83,5.278800461172313e-06,5.278800471261744e-06,1.0089431257153704e-14,1.9113113540406583e-09
84,5.107777413405496e-06,5.107777381811773e-06,3.159372245699517e-14,6.1854148879073345e-09
85,4.944221903864541e-06,4.944221835278986e-06,6.858555454662294e-14,1.3871860098555564e-08
86,4.7877256821343866e-06,4.787725582008605e-06,1.0012578179080132e-13,2.091301558157878e-08
87,4.637907207677644e-06,4.63790708193931e-06,1.2573833355669075e-13,2.711100673781099e-08
88,4.494409621538062e-06,4.494409476331166e-06,1.4520689626428733e-13,3.2308336020025495e-08
89,4.356898892916898e-06,4.356898734371781e-06,1.5854511730843722e-13,3.638944148237806e-08
90,4.2250621237874115e-06,4.225061957823894e-06,1.6596351741081806e-13,3.928072831791779e-08
91,4.098605996498885e-06,4.098605828663981e-06,1.6783490372360372e-13,4.094926515673178e-08
92,3.977255350901096e-06,3.977255186241322e-06,1.6465977361576666e-13,4.1400352526639e-08
93,3.860751878918791e-06,3.86075172188588e-06,1.5703291108177002e-13,4.067417850373418e-08
94,3.7488529257459447e-06,3.7488527801338503e-06,1.456120943798807e-13,3.884177300738115e-08
95,3.641330387930771e-06,3.6413302568411544e-06,1.310896166669003e-13,3.600047309670066e-08
96,3.537969699601434e-06,3.5379695854343923e-06,1.1416704187523817e-13,3.226908412700638e-08
97,3.4385688989539476e-06,3.4385688034204634e-06,9.553348424704488e-14,2.77829198874297e-08
98,3.34293776790048e-06,3.3429376920529956e-06,7.584748437023986e-14,2.268887117748399e-08
99,3.2508970384694864e-06,3.250896982747018e-06,5.572246816390588e-14,1.714064379908503e-08
100,3.162277660168379e-06,3.162277624452766e-06,3.571561305371388e-14,1.1294268527897756e-08
101,3.0769201230734517e-06,3.076920106753523e-06,1.6319928637382585e-14,5.303981898977947e-09
102,2.9946738319078503e-06,2.994673833948611e-06,2.040760714984522e-15,6.814634345952767e-10
103,2.915396526813165e-06,2.9153965458273895e-06,1.901422439908474e-14,6.522002830218532e-09
104,2.8389537469193966e-06,2.8389537812393937e-06,3.431999710058796e-14,1.2088959581616732e-08
105,2.765218333176702e-06,2.765218380924329e-06,4.7747627131001754e-14,1.7267217766543937e-08
106,2.6940699672349303e-06,2.6940700263883075e-06,5.91533772343418e-14,2.1956882320712e-08
107,2.625394743447398e-06,2.6253948119030754e-06,6.845567729075455e-14,2.607443222075839e-08
108,2.5590847713371197e-06,2.5590848469667704e-06,7.56296507896121e-14,2.9553398010373716e-08
109,2.4950378060998944e-06,2.495037886800888e-06,8.070099374591884e-14,3.234459756426144e-08
110,2.4331569049319054e-06,2.4331569886713597e-06,8.373945424068347e-14,3.4415969669258554e-08
111,2.3733501071622796e-06,2.3733501920144086e-06,8.485212900217446e-14,3.575204886380154e-08
112,2.3155301363454723e-06,2.3155302205222492e-06,8.417677692783439e-14,3.635313382735235e-08
113,2.2596141226263094e-06,2.2596142045016097e-06,8.187530031871794e-14,3.6234195696898784e-08
114,2.2055233438336993e-06,2.2055234219612177e-06,7.812751834029657e-14,3.542357352903517e-08
115,2.1531829838889143e-06,2.153183057014263e-06,7.312534875314382e-14,3.396151153910311e-08
116,2.1025219072323146e-06,2.102521974299769e-06,6.706745424119227e-14,3.189857571067e-08
117,2.053472448079566e-06,2.0534725082339943e-06,6.015442829997771e-14,2.929400311956214e-08
118,2.005970213415917e-06,2.0059702660004462e-06,5.2584529155200394e-14,2.6214012951695577e-08
119,1.959953898725863e-06,1.95995394327586e-06,4.454999728698678e-14,2.2730125089140145e-08
120,1.915365115536385e-06,1.915365151770327e-06,3.623394216029194e-14,1.8917511792598806e-08
121,1.8721482299256981e-06,1.872148257733491e-06,2.7807792867486536e-14,1.4853414074263859e-08
122,1.8302502112167254e-06,1.830250230646014e-06,1.9429288542689477e-14,1.0615646114185201e-08
123,1.7896204901359564e-06,1.7896205013769266e-06,1.124097021960532e-14,6.281203350969316e-09
124,1.750210825774518e-06,1.7502108291436674e-06,3.369149357152759e-15,1.924996296181527e-09
125,1.7119751807396404e-06,1.71197517666294e-06,4.076700541949746e-15,2.381284838597048e-09
126,1.6748696039317149e-06,1.674869592927549e-06,1.1004165853816146e-14,6.57016273265939e-09
127,1.6388521204252002e-06,1.6388521030874215e-06,1.733777869570316e-14,1.0579220955704578e-08
128,1.6038826279711046e-06,1.6038826049524964e-06,2.301860823261323e-14,1.4351803449440399e-08
129,1.569922799674967e-06,1.5699227716713625e-06,2.8003604650276865e-14,1.783756797217969e-08
130,1.536935992437497e-06,1.5369359601727554e-06,3.226474153429355e-14,2.0992898658794127e-08
131,1.504887160775545e-06,1.5048871249875535e-06,3.5787991595540285e-14,2.3781179432148858e-08
132,1.4737427756691372e-06,1.4737427370969555e-06,3.857218169338512e-14,2.6172940305591544e-08
133,1.443470748106092e-06,1.443470707478334e-06,4.0627757861650066e-14,2.814588235678193e-08
134,1.4140403570194946e-06,1.4140403150440025e-06,4.197549210105888e-14,2.968479074355032e-08
135,1.3854221813351616e-06,1.3854221386899962e-06,4.2645165454762313e-14,3.0781350283899916e-08
136,1.3575880358663752e-06,1.357587993192131e-06,4.2674244095841554e-14,3.143386872042374e-08
137,1.3305109108117483e-06,1.3305108687051664e-06,4.210658188459127e-14,3.16469271634172e-08
138,1.3041649146292152e-06,1.3041648736380603e-06,4.099115490129642e-14,3.143095972103386e-08
139,1.27852522007497e-06,1.2785251806941132e-06,3.938085675362301e-14,3.080178328536515e-08
140,1.2535680132107846e-06,1.2535679758794272e-06,3.73313574114799e-14,2.9780081350243192e-08
141,1.2292704451966487e-06,1.2292704102966069e-06,3.490004187473592e-14,2.8390857366747227e-08
142,1.205610586698164e-06,1.2056105545531325e-06,3.2145031426649285e-14,2.6662864262568972e-08
143,1.1825673847496828e-06,1.1825673556253851e-06,2.9124297637404795e-14,2.4628023749842903e-08
144,1.1601206219248847e-06,1.160120596030017e-06,2.5894867635451054e-14,2.232084073506599e-08
145,1.138250877676389e-06,1.1382508551642654e-06,2.25121236112531e-14,1.977782231735157e-08
146,1.1169394917151985e-06,1.1169394726860004e-06,1.9029198035768065e-14,1.703691039390718e-08
147,1.0961685293092774e-06,1.0961685138128188e-06,1.5496458664413242e-14,1.413693081863784e-08
148,1.0759207483884798e-06,1.075920736427396e-06,1.1961083750043036e-14,1.111706765387545e-08
149,1.0561795683503726e-06,1.0561795598836485e-06,8.466724076803015e-15,8.016367983738822e-09
150,1.036929040468321e-06,1.0369290354150772e-06,5.053243768048045e-15,4.873278277331096e-09
151,1.0181538198095263e-06,1.0181538180529902e-06,1.756536056676263e-15,1.725216782081976e-09
152,9.998391385766006e-07,9.998391399681887e-07,1.391588099703485e-15,1.3918119885610694e-09
153,9.819707807917327e-07,9.819707851551848e-07,4.363452111297902e-15,4.4435661392895875e-09
154,9.645350582475995e-07,9.645350653831016e-07,7.135502109426213e-15,7.39786703283781e-09
155,9.475187876539162e-07,9.475187973421695e-07,9.688253265807136e-15,1.0224866664433673e-08
156,9.30909268912942e-07,9.309092809191224e-07,1.2006180419429566e-14,1.2897261656283257e-08
157,9.146942644613736e-07,9.146942785389516e-07,1.407757799847892e-14,1.53904736756698e-08
158,8.988619796199001e-07,8.988619955142812e-07,1.5894381084627038e-14,1.7682782724160012e-08
159,8.834010438952697e-07,8.834010613472339e-07,1.745196413682808e-14,1.9755426210360094e-08
160,8.683004931830677e-07,8.683005119319806e-07,1.8748912821818368e-14,2.159265481134012e-08
161,8.535497528225194e-07,8.535497726093011e-07,1.978678165681435e-14,2.318175547633093e-08
162,8.391386214575474e-07,8.391386420273864e-07,2.0569839052595482e-14,2.4513040547301427e-08
163,8.250572556610379e-07,8.250572767658399e-07,2.1104802086312604e-14,2.557980302761338e-08
164,8.112961552818129e-07,8.112961766823833e-07,2.140057032138428e-14,2.637824693493161e-08
165,7.978461494761879e-07,7.978461709441443e-07,2.146795645101957e-14,2.6907388680278757e-08
166,7.846983833882199e-07,7.846984047076402e-07,2.1319420329872583e-14,2.7168936219567897e-08
167,7.718443054448388e-07,7.718443264136477e-07,2.0968808934927676e-14,2.7167148590728637e-08
168,7.592756552340013e-07,7.592756756651045e-07,2.0431103208527345e-14,2.690867679964094e-08
169,7.46984451935842e-07,7.469844716580174e-07,1.972217548931195e-14,2.6402390890735535e-08
170,7.349629832785014e-07,7.349630021370583e-07,1.8858556895796582e-14,2.5659192809511145e-08
171,7.232037949919262e-07,7.232038128491464e-07,1.7857220168299203e-14,2.4691823096003747e-08
172,7.116996807344336e-07,7.116996974698086e-07,1.673537500460477e-14,2.351465858089864e-08
173,7.004436724682534e-07,7.004436879785313e-07,1.5510277901068577e-14,2.2143504910841432e-08
174,6.894290312615821e-07,6.89429045460641e-07,1.419905893437854e-14,2.059538877902453e-08
175,6.786492384959308e-07,6.786492513144945e-07,1.2818563684031416e-14,1.888834902760784e-08
176,6.680979874587187e-07,6.680979988439294e-07,1.1385210613160308e-14,1.704122872225205e-08
177,6.577691753021602e-07,6.57769185217026e-07,9.914865813537592e-15,1.5073472862243793e-08
178,6.476568953505318e-07,6.476569037732647e-07,8.42273299717089e-15,1.3004930631692339e-08
179,6.377554297388686e-07,6.377554366621265e-07,6.923257887459151e-15,1.085566278956481e-08
180,6.280592423670622e-07,6.28059247797111e-07,5.430048809853844e-15,8.645758940492294e-09
181,6.185629721541822e-07,6.185629761099946e-07,3.955812423234086e-15,6.395165248022744e-09
182,6.092614265786614e-07,6.092614290909618e-07,2.5123003568309652e-15,4.123517831973896e-09
183,6.001495754907393e-07,6.001495766010115e-07,1.1102722584152157e-15,1.849992574779965e-09
184,5.912225451842784e-07,5.91222544943747e-07,2.4053131075709323e-16,4.0683717614679585e-10
185,5.824756127157474e-07,5.824756111843436e-07,1.531403804900253e-15,2.629129480220127e-09
186,5.739042004587937e-07,5.739041977041167e-07,2.7546770347427704e-15,4.799890003489452e-09
187,5.655038708834376e-07,5.655038669797225e-07,3.9037150265385e-15,6.903073926691368e-09
188,5.572703215494806e-07,5.572703165765784e-07,4.972902163605383e-15,8.923680252302533e-09
189,5.49199380304257e-07,5.491993743466379e-07,5.957619151765567e-15,1.0847825699411823e-08
190,5.412870006753615e-07,5.412869938211461e-07,6.8542153848955055e-15,1.2662811736368194e-08
191,5.335292574494624e-07,5.335292497894885e-07,7.659973898937762e-15,1.4357176840790853e-08
192,5.259223424287582e-07,5.259223340556878e-07,8.373070396682186e-15,1.5920735289576347e-08
193,5.184625603570607e-07,5.184625513645316e-07,8.992529096173542e-15,1.7344606503467607e-08
194,5.111463250078884e-07,5.111463154897134e-07,9.518174979229104e-15,1.8621233321167302e-08
195,5.039701554273327e-07,5.039701454767528e-07,9.950579898967385e-15,1.9744383257238646e-08
196,4.969306723248208e-07,4.969306620338092e-07,1.0291011546073071e-14,2.0709149423053343e-08
197,4.900245946052312e-07,4.900245840638554e-07,1.0541375850556603e-14,2.1511932189952306e-08
198,4.832487360361485e-07,4.83248725331987e-07,1.0704161501096131e-14,2.2150417999842274e-08
199,4.7660000204433537e-07,4.765999912619527e-07,1.0782382664434461e-14,2.2623547247554226e-08
200,4.700753866357992e-07,4.700753758562778e-07,1.0779521387138636e-14,2.2931473745700064e-08
201,4.6367196943409254e-07,4.636719587346211e-07,1.0699471426727625e-14,2.307551918608803e-08
202,4.5738691283174963e-07,4.573869022852671e-07,1.054648250631648e-14,2.30581204018752e-08
203,4.5121745925000366e-07,4.5121744892489793e-07,1.03251057339308e-14,2.288277087303491e-08
204,4.4516092850215975e-07,4.451609184620195e-07,1.0040140239431049e-14,2.255395655052943e-08
205,4.392147152562189e-07,4.3921470555963636e-07,9.696582564293961e-15,2.2077089467818476e-08
206,4.3337628659255466e-07,4.333762772929768e-07,9.299577851338956e-15,2.145843724966451e-08
207,4.276431796526417e-07,4.276431707982693e-07,8.85437241088309e-15,2.0705047647609298e-08
208,4.220129993750226e-07,4.220129910087521e-07,8.366270522060747e-15,1.982467491392616e-08
209,4.164834163148752e-07,4.1648340847428287e-07,7.840592345874072e-15,1.8825701189375388e-08
210,4.1105216454371233e-07,4.110521572610769e-07,7.28263543813343e-15,1.7717058967971876e-08
211,4.0571703962590405e-07,4.057170329282654e-07,6.697638644678029e-15,1.6508152210845423e-08
212,4.0047589666886585e-07,4.0047589057811647e-07,6.090749384728334e-15,1.5208778943728742e-08
213,3.953266484438978e-07,3.9532664297690483e-07,5.466992945941728e-15,1.3829052424017323e-08
214,3.9026726357479866e-07,3.902672587435528e-07,4.831245855814231e-15,1.237932644301403e-08
215,3.85295764791508e-07,3.8529576060329695e-07,4.188211053027236e-15,1.0870119621723765e-08
216,3.804102272461518e-07,3.8041022370375517e-07,3.5423966057447067e-15,9.312043557263593e-09
217,3.756087768889865e-07,3.7560877399088975e-07,2.898096759250987e-15,7.715732266042168e-09
218,3.708895889018467e-07,3.7088958664247093e-07,2.259375789385239e-15,6.0917746331865e-09
219,3.6625088618680806e-07,3.6625088455675313e-07,1.6300549264703236e-15,4.450651146380861e-09
220,3.6169093790787767e-07,3.616909368941769e-07,1.013700761549332e-15,2.802671162879731e-09
221,3.572080580836221e-07,3.572080576700046e-07,4.136175172099444e-16,1.157917655690502e-09
222,3.5280060422873167e-07,3.5280060439589177e-07,1.6716009925606405e-16,4.738089936707958e-10
223,3.484669760426099e-07,3.4846697676848005e-07,7.258701251659338e-16,2.08303849452057e-09
224,3.4420561414315705e-07,3.442056154031833e-07,1.2600262541216775e-15,3.660678973114092e-09
225,3.400149988439982e-07,3.4001500061141545e-07,1.7674172536749286e-15,5.19805673186151e-09
226,3.358936489734798e-07,3.3589365121958554e-07,2.2461057477170796e-15,6.686955095999505e-09
227,3.3184012073383086e-07,3.318401234282558e-07,2.694424934226612e-15,8.119647884252704e-09
228,3.2785300659895353e-07,3.278530097099271e-07,3.1109735560109705e-15,9.488927944517744e-09
229,3.239309342493726e-07,3.239309377439827e-07,3.494610077355053e-15,1.0788133234181296e-08
230,3.200725655429358e-07,3.200725693873811e-07,3.84444527248292e-15,1.201116773617141e-08
231,3.1627659551991555e-07,3.162765996797492e-07,4.159833649349204e-15,1.3152518106852026e-08
232,3.1254175144121996e-07,3.125417558815841e-07,4.440364132276691e-15,1.4207267066882724e-08
233,3.088667918584741e-07,3.0886679654432366e-07,4.685849579923597e-15,1.5171101923028038e-08
234,3.052505057147844e-07,3.0525051061110066e-07,4.896316250311287e-15,1.6040321501993633e-08
235,3.0169171147504833e-07,3.0169171654703995e-07,5.071991624725657e-15,1.6811836161913057e-08
236,2.9818925628471694e-07,2.981892614980096e-07,5.213292655134995e-15,1.7483167301498084e-08
237,2.9474201515596514e-07,2.947420204767785e-07,5.3208133763331205e-15,1.8052442823659087e-08
238,2.913488901802649e-07,2.9134889557557656e-07,5.39531167104959e-15,1.8518387585795762e-08
239,2.880088097663978e-07,2.8800881520409453e-07,5.437696723274162e-15,1.888031386152613e-08
240,2.8472072790298473e-07,2.8472073335200014e-07,5.449015412790085e-15,1.9138105795538614e-08
241,2.8148362344464324e-07,2.814836288750834e-07,5.4304401390754754e-15,1.92922063195745e-08
242,2.782964994209238e-07,2.782965048041786e-07,5.383254792320135e-15,1.9343595063256458e-08
243,2.751583823672059e-07,2.75158387676048e-07,5.308842047931339e-15,1.929376820091402e-08
244,2.720683216767704e-07,2.720683268854418e-07,5.208671402193453e-15,1.9144718393130652e-08
245,2.690253889732939e-07,2.690253940575792e-07,5.084285302103429e-15,1.889890512381396e-08
246,2.6602867750304204e-07,2.6602868244033033e-07,4.937288292761161e-15,1.8559233309366445e-08
247,2.6307730154606536e-07,2.630773063153998e-07,4.7693344177544015e-15,1.812902287550369e-08
248,2.6017039584573056e-07,2.601704004278467e-07,4.582116154790882e-15,1.761198133206467e-08
249,2.573071150559449e-07,2.573071194332981e-07,4.377353192511766e-15,1.7012173143987957e-08
250,2.544866332054562e-07,2.544866373622382e-07,4.156782001398483e-15,1.6333989526446222e-08
251,2.517081431786356e-07,2.5170814710078154e-07,3.9221459340751615e-15,1.558211778349833e-08
252,2.489708562121731e-07,2.4897085988735863e-07,3.67518553736929e-15,1.4761509010666271e-08
253,2.462740014071366e-07,2.462740048247664e-07,3.4176298172844508e-15,1.3877347173299365e-08
254,2.4361682525586804e-07,2.436168284070555e-07,3.1511874510334933e-15,1.2935015665374656e-08
255,2.409985911832081e-07,2.409985940607476e-07,2.877539481379362e-15,1.1940067646253767e-08
256,2.384185791015625e-07,2.3841858169989403e-07,2.598331534519894e-15,1.089819234856293e-08
257,2.3587608497933968e-07,2.3587608729450715e-07,2.3151674673407157e-15,9.815185238230068e-09
258,2.3337042042230783e-07,2.3337042245191092e-07,2.029603094077476e-15,8.696916646097222e-09
259,2.3090091226743666e-07,2.3090091401057734e-07,1.7431406806016895e-15,7.549301834644679e-09
260,2.2846690218880496e-07,2.2846690364602887e-07,1.4572239151626124e-15,6.378271431011758e-09
261,2.2606774631517057e-07,2.2606774748840427e-07,1.1732336996922855e-15,5.189743865790704e-09
262,2.2370281485881524e-07,2.2370281575129908e-07,8.924838352314596e-16,3.98959591006814e-09
263,2.2137149175528974e-07,2.2137149237150798e-07,6.162182426027368e-16,2.7836386596875887e-09
264,2.1907317431369962e-07,2.1907317465930727e-07,3.456076536881205e-16,1.5775900211005804e-09
265,2.1680727287718478e-07,2.1680727295893235e-07,8.174757325598615e-17,3.7705180352641515e-10
266,2.1457321049325812e-07,2.1457321031891446e-07,1.7434365333282977e-16,8.125136075097672e-10
267,2.1237042259368202e-07,2.1237042217195593e-07,4.21726084204671e-16,1.9858042332549246e-09
268,2.1019835668357135e-07,2.1019835602403205e-07,6.595392927038048e-16,3.1376995667795005e-09
269,2.0805647203942484e-07,2.0805647115242218e-07,8.870026585599975e-16,4.2632783775739425e-09
270,2.0594423941579553e-07,2.0594423831238e-07,1.1034155267071921e-15,5.357836324226713e-09
271,2.038611407603228e-07,2.0386113945216583e-07,1.3081569690554922e-15,6.416902035260743e-09
272,2.0180666893685784e-07,2.0180666743617272e-07,1.5006851227466713e-15,7.43625139175263e-09
273,1.9978032745642357e-07,1.9978032577588752e-07,1.6805360519536505e-15,8.411919598641222e-09
274,1.9778163021576023e-07,1.977816283684378e-07,1.8473224243915182e-15,9.340212346193486e-09
275,1.9581010124321548e-07,1.9581009924248319e-07,2.0007322937076684e-15,1.0217717477315235e-08
276,1.9386527445174735e-07,1.9386527231122063e-07,2.1405267172016365e-15,1.1041310638303143e-08
277,1.919466933988158e-07,1.919466911322778e-07,2.2665379823498663e-15,1.1808163726168411e-08
278,1.9005391105294674e-07,1.9005390867427952e-07,2.3786672245255453e-15,1.2515749932990735e-08
279,1.881864895667603e-07,1.8818648708987844e-07,2.476881859429984e-15,1.3161847405370166e-08
280,1.8634400005626124e-07,1.8634399749504857e-07,2.561212671416859e-15,1.374454058431489e-08
281,1.8452602238619808e-07,1.845260197544465e-07,2.6317515635609472e-15,1.4262224533583147e-08
282,1.8273214496130213e-07,1.8273214227265428e-07,2.6886478518889823e-15,1.4713600896319404e-08
283,1.809619645232263e-07,1.8096196179112067e-07,2.7321056448714726e-15,1.5097678962922672e-08
284,1.7921508595300767e-07,1.7921508319062735e-07,2.7623803229420154e-15,1.5413771158005885e-08
285,1.7749112207888543e-07,1.7749111929910977e-07,2.7797756532913198e-15,1.56614912381694e-08
286,1.7578969348931038e-07,1.7578969070467037e-07,2.7846400046887236e-15,1.5840746686654046e-08
287,1.741104283509887e-07,1.741104255736253e-07,2.777363409336658e-15,1.5951734974413935e-08
288,1.724529622318068e-07,1.7245295947343295e-07,2.7583738571015026e-15,1.5994934626833303e-08
289,1.7081693792849067e-07,1.7081693520035658e-07,2.7281340926702544e-15,1.5971098216339278e-08
290,1.692020052988567e-07,1.6920200261171871e-07,2.687137989190722e-15,1.5881241977271525e-08
291,1.6760782109851685e-07,1.6760781846260932e-07,2.6359075307166505e-15,1.572663801391053e-08
292,1.6603404882190458e-07,1.6603404624691542e-07,2.5749891593781376e-15,1.5508801824980997e-08
293,1.644803585474933e-07,1.644803560425427e-07,2.5049505990080805e-15,1.5229481630080362e-08
294,1.629464267870827e-07,1.6294642436070492e-07,2.4263777846477422e-15,1.4890647389391476e-08
