block,m2,m4,R0,R2,C1
62,0.32841102982759474,0.12545806605099327,0.2135,0.4937,9057.3111
63,0.3220647184535861,0.12118816345734153,0.2303,0.4758,8939.0637
64,0.31691280563771723,0.11837826296343505,0.241,0.4622,8870.2823
65,0.3266898874178529,0.12462064638589486,0.2245,0.4882,8997.7976
66,0.33108600847274067,0.12695439933747432,0.2223,0.4935,9088.5183
67,0.32735837760716674,0.12518314961600344,0.2291,0.4814,9031.9901
68,0.3301011253222823,0.12635501539519023,0.2179,0.4911,9090.3473
69,0.3240140459150076,0.1221785340465766,0.2241,0.4759,9001.0041
70,0.32482916826158764,0.12311422139789588,0.2261,0.4848,8998.5031
71,0.32222053565084935,0.12144090788568024,0.2253,0.4807,8959.1441
72,0.3303083029836416,0.12707721420016305,0.2211,0.494,9072.3168
73,0.3323983520269394,0.12812276150738805,0.2149,0.5037,9104.1284
74,0.3204958471059799,0.12084692256209012,0.238,0.4782,8930.2104
75,0.3259539632588625,0.12385174496675408,0.2334,0.4742,9005.8524
76,0.3276338473722339,0.1240591441047711,0.2129,0.484,9057.1851
77,0.3163868068739772,0.11843748175440512,0.243,0.4646,8865.5547
78,0.3226056703045964,0.12167623047016497,0.2331,0.4688,8959.408
79,0.32753841008245943,0.12444681703416872,0.2242,0.4829,9027.0608
80,0.3239056994110346,0.12253105434588565,0.2272,0.479,8976.0333
81,0.3309166396379471,0.12653229962021542,0.2129,0.4956,9101.0452
82,0.32524351816922425,0.12335128250746152,0.219,0.4812,9007.7147
83,0.3264725066661835,0.12417718615575532,0.2232,0.4807,9020.1635
84,0.31787090016305447,0.11930710263233048,0.2351,0.4679,8889.1852
85,0.3233825521811843,0.1225925730294746,0.2325,0.4776,8979.7792
86,0.32034714583307505,0.12088419774830331,0.2336,0.4738,8904.0005
87,0.3271235734656453,0.1244694696278311,0.2185,0.4949,9042.2269
88,0.3270046644940972,0.12409185939706859,0.2201,0.4892,9055.8167
89,0.32371018655598166,0.12204290944960025,0.2225,0.4862,8983.9443
90,0.3241795025512576,0.12240275526631937,0.2249,0.4724,8982.6118
91,0.32484301201403143,0.1227619896737017,0.2262,0.4824,9005.8239
92,0.32529118385761974,0.12326330618760435,0.2291,0.4736,8995.0632
93,0.31986779842078683,0.12029584188262593,0.2323,0.4695,8930.8802
94,0.33055913333296777,0.1271769862596548,0.2173,0.4984,9085.5998
95,0.32202228229790925,0.12147205357961281,0.2312,0.4679,8935.7941
96,0.3270695810690522,0.12438857825747086,0.2187,0.4894,9044.9102
97,0.33081524000018836,0.12653478093258785,0.2124,0.4898,9080.6974
98,0.3236625021100044,0.12263597351197607,0.2326,0.4792,8983.8282
99,0.323323471210897,0.12294610923232015,0.2303,0.4725,8966.6745
100,0.329832390755415,0.1264871066097955,0.2144,0.4948,9084.4373
