distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
28,0.00016793856510123034,0.00016793590382038786,2.661280842480287e-09,1.584675229823546e-05
29,0.000162496757364122,0.0001624940893252359,2.668038886095023e-09,1.6419028474005136e-05
30,0.00015871226215949662,0.00015870958663215685,2.6755273397727035e-09,1.6857722921773704e-05
31,0.00015648152731797158,0.00015647884614145762,2.6811765139621215e-09,1.7134140750773425e-05
32,0.0001557445077040282,0.0001557418244433102,2.68326071800086e-09,1.722860573099657e-05
33,0.00015648152731797158,0.00015647884614145762,2.6811765139621215e-09,1.7134140750773425e-05
34,0.00015871226215949662,0.00015870958663215685,2.6755273397727035e-09,1.6857722921773704e-05
35,0.000162496757364122,0.0001624940893252359,2.668038886095023e-09,1.6419028474005136e-05
36,0.00016793856510123034,0.00016793590382038786,2.661280842480287e-09,1.584675229823546e-05
37,0.00017519027370047036,0.00017518761556344358,2.658137026787487e-09,1.5172857320448093e-05
38,0.0001844619174188649,0.00018445925644017957,2.6609786853365805e-09,1.4425626289540252e-05
39,0.0001960330405115649,0.00019603036992555062,2.6705860142934874e-09,1.362314234031348e-05
40,0.00021026958150190757,0.0002102668964500074,2.6850519001665567e-09,1.2769568860069272e-05
41,0.0002276473079068371,0.0002276446087309395,2.699175897602577e-09,1.1856832054904835e-05
42,0.0002487843687193614,0.0002487816635958264,2.70512353500469e-09,1.0873366156119624e-05
43,0.0002744868041402074,0.0002744841089782621,2.6951619452918532e-09,9.818912620350118e-06
44,0.00030581282856092357,0.0003058101618539198,2.66670700376382e-09,8.720062583092594e-06
45,0.0003441648404469724,0.00034416221214830756,2.6282986648629852e-09,7.636743664604355e-06
46,0.00039142320613279736,0.0003914206037394667,2.602393330670104e-09,6.648541246139594e-06
47,0.00045014433247692433,0.00045014171424506363,2.6182318607018834e-09,5.816427469596324e-06
48,0.0005238599928950874,0.0005238573036580826,2.6892370048490696e-09,5.133503304932924e-06
49,0.0006175402459769032,0.0006175374651579925,2.7808189107534145e-09,4.5030569729983566e-06
50,0.0007383282928790199,0.0007383254927942547,2.800084765181704e-09,3.7924657529553955e-06
51,0.0008967420804198297,0.0008967394172424601,2.6631773696050853e-09,2.9698365090196945e-06
52,0.0011087066700138993,0.0011087042133763269,2.4566375724042327e-09,2.215768732024887e-06
53,0.001399128266477947,0.0013991257527723648,2.513705582227188e-09,1.7966226846055998e-06
54,0.0018084709214844735,0.001808467941104974,2.9803794996188793e-09,1.6480107389133196e-06
55,0.0024055236591666437,0.0024055206662606096,2.9929060341160607e-09,1.2441806684008698e-06
56,0.0033138263394606174,0.0033138244301031067,1.9093575106404748e-09,5.761791099020764e-07
57,0.004770827877587333,0.004770824628274616,3.2493127164606728e-09,6.810794268486355e-07
58,0.007273997797641701,0.007273995336450683,2.461191017481823e-09,3.3835465530107316e-07
59,0.011990703446034532,0.011990700786751195,2.659283336939322e-09,2.217787595955247e-07
60,0.02212473895190495,0.022124736170707343,2.7811976055502896e-09,1.2570532974857212e-07
61,0.04877093262343844,0.0487709300629153,2.560523140737736e-09,5.250100834666414e-08
62,0.1486781971224892,0.14867819438325316,2.7392360324451914e-09,1.842392553488162e-08
63,1.0000272223661726,1.000027219730697,2.635475615520022e-09,2.6354038735907624e-09
