Lmax,Lmin,b,beta,decaying_chi2,decaying_reduced_chi2,delta_AICc_ordered_minus_decaying,ordered_chi2,ordered_g0,ordered_reduced_chi2,p_shared_from_M2,residual_at_largest_L,residual_at_smallest_L,rho,warning
8192,64,175.0,2,27.929097137096072,2.7929097137096073,-0.37222576070524127,27.556871376390834,0.5486966886349751,2.7556871376390832,0.10218888921727108,0.5083862004790674,0.22920539369294302,-0.6000000000000001,"b uncertainty omitted; rho is assumed, not measured."
8192,64,175.0,2,28.13575713435666,2.813575713435666,-0.3768733244743885,27.75888380988227,0.548696109027791,2.775888380988227,0.10218888921727108,0.5083862004790674,0.22920539369294302,-0.4,"b uncertainty omitted; rho is assumed, not measured."
8192,64,175.0,2,28.345501167288532,2.8345501167288534,-0.38161759361864256,27.963883573669893,0.5486955213429455,2.796388357366989,0.10218888921727108,0.5083862004790674,0.22920539369294302,-0.19999999999999996,"b uncertainty omitted; rho is assumed, not measured."
8192,64,175.0,2,28.558398858951776,2.8558398858951777,-0.3864613418629119,28.17193751708886,0.548694925411846,2.817193751708886,0.10218888921727108,0.5083862004790674,0.22920539369294302,0.0,"b uncertainty omitted; rho is assumed, not measured."
8192,64,175.0,2,28.77452194615184,2.877452194615184,-0.391407444040496,28.383114502111336,0.548694321061228,2.8383114502111337,0.10218888921727108,0.5083862004790674,0.22920539369294302,0.19999999999999996,"b uncertainty omitted; rho is assumed, not measured."
8192,64,175.0,2,28.99394436035378,2.899394436035378,-0.3964588805596776,28.597485479794102,0.5486937081129923,2.85974854797941,0.10218888921727108,0.5083862004790674,0.22920539369294302,0.40000000000000013,"b uncertainty omitted; rho is assumed, not measured."
8192,64,175.0,2,29.21674231234363,2.921674231234363,-0.4016187420978028,28.815123570245824,0.5486930863840408,2.881512357024582,0.10218888921727108,0.5083862004790674,0.22920539369294302,0.6000000000000001,"b uncertainty omitted; rho is assumed, not measured."
8192,64,175.0,2,29.44299438085904,2.944299438085904,-0.406890234558837,29.036104146300207,0.5486924556860994,2.9036104146300206,0.10218888921727108,0.5083862004790674,0.22920539369294302,0.8,"b uncertainty omitted; rho is assumed, not measured."
4096,64,152.0,4,10.492456137876527,1.1658284597640585,2.5127006512197205,13.00515678909625,0.7846625114118957,1.4450174210106943,0.04418359368960026,0.7595883533256884,0.6504970030732706,-0.8,"b uncertainty omitted; rho is assumed, not measured."
4096,64,152.0,4,10.58178548044727,1.1757539422719188,2.534949182346349,13.11673466279362,0.7846621114958583,1.4574149625326245,0.04418359368960026,0.7595883533256884,0.6504970030732706,-0.6000000000000001,"b uncertainty omitted; rho is assumed, not measured."
4096,64,152.0,4,10.67265108985612,1.1858501210951244,2.5575971474071366,13.230248237263257,0.7846617045067195,1.4700275819181396,0.04418359368960026,0.7595883533256884,0.6504970030732706,-0.4,"b uncertainty omitted; rho is assumed, not measured."
4096,64,152.0,4,10.76509300234141,1.1961214447046011,2.580655455269124,13.345748457610531,0.7846612902542689,1.4828609397345034,0.04418359368960026,0.7595883533256884,0.6504970030732706,-0.19999999999999996,"b uncertainty omitted; rho is assumed, not measured."
4096,64,152.0,4,10.859152659879562,1.2065725177643958,2.604135417776291,13.463288077655855,0.7846608685413815,1.4959208975173173,0.04418359368960026,0.7595883533256884,0.6504970030732706,0.0,"b uncertainty omitted; rho is assumed, not measured."
4096,64,152.0,4,10.954872972549563,1.2172081080610626,2.628048768637438,13.582921741187,0.7846604391636969,1.5092135267985556,0.04418359368960026,0.7595883533256884,0.6504970030732706,0.19999999999999996,"b uncertainty omitted; rho is assumed, not measured."
4096,64,152.0,4,11.052298384253156,1.2280331538059062,2.652407683373653,13.704706067626809,0.7846600019092834,1.522745118625201,0.04418359368960026,0.7595883533256884,0.6504970030732706,0.40000000000000013,"b uncertainty omitted; rho is assumed, not measured."
4096,64,152.0,4,11.151474941995406,1.239052771332823,2.6772248004367363,13.828699742432141,0.7846595565582835,1.5365221936035711,0.04418359368960026,0.7595883533256884,0.6504970030732706,0.6000000000000001,"b uncertainty omitted; rho is assumed, not measured."
4096,64,152.0,4,11.252450368972015,1.2502722632191128,2.7025132435405297,13.954963612512541,0.7846591028825335,1.5505515125013936,0.04418359368960026,0.7595883533256884,0.6504970030732706,0.8,"b uncertainty omitted; rho is assumed, not measured."
4096,64,154.0,8,8.48939996101087,0.943266662334541,-0.8083989525888757,7.681001008421995,0.8913500582262667,0.8534445564913328,0.02054088297499961,0.878683883926894,0.8238555768943735,-0.8,"b uncertainty omitted; rho is assumed, not measured."
4096,64,154.0,8,8.56378003834958,0.9515311153721756,-0.8149886777878894,7.748791360561691,0.8913499400746419,0.860976817840188,0.02054088297499961,0.878683883926894,0.8238555768943735,-0.6000000000000001,"b uncertainty omitted; rho is assumed, not measured."
4096,64,154.0,8,8.639476042430104,0.9599417824922338,-0.8216846732973799,7.817791369132723,0.8913498196436629,0.8686434854591915,0.02054088297499961,0.878683883926894,0.8238555768943735,-0.4,"b uncertainty omitted; rho is assumed, not measured."
4096,64,154.0,8,8.7165232364062,0.9685025818229112,-0.8284894651863901,7.88803377121981,0.8913496968667934,0.8764481968022011,0.02054088297499961,0.878683883926894,0.8238555768943735,-0.19999999999999996,"b uncertainty omitted; rho is assumed, not measured."
4096,64,154.0,8,8.79495815585739,0.9772175728730433,-0.835405657331842,7.959552498525548,0.8913495716748839,0.8843947220583943,0.02054088297499961,0.878683883926894,0.8238555768943735,0.0,"b uncertainty omitted; rho is assumed, not measured."
4096,64,154.0,8,8.874818666759385,0.986090962973265,-0.8424359342780487,8.032382732481336,0.8913494439960419,0.892486970275704,0.02054088297499961,0.878683883926894,0.8238555768943735,0.19999999999999996,"b uncertainty omitted; rho is assumed, not measured."
4096,64,154.0,8,8.956144026651717,0.995127114072413,-0.8495830641983027,8.106560962453415,0.8913493137554959,0.9007289958281572,0.02054088297499961,0.878683883926894,0.8238555768943735,0.40000000000000013,"b uncertainty omitted; rho is assumed, not measured."
4096,64,154.0,8,9.038974949222474,1.0043305499136084,-0.8568499019875588,8.182125047234916,0.8913491808754513,0.909125005248324,0.02054088297499961,0.878683883926894,0.8238555768943735,0.6000000000000001,"b uncertainty omitted; rho is assumed, not measured."
4096,64,154.0,8,9.123353672521745,1.0137059636135273,-0.8642393924692158,8.259114280052529,0.891349045274931,0.917679364450281,0.02054088297499961,0.878683883926894,0.8238555768943735,0.8,"b uncertainty omitted; rho is assumed, not measured."
