n_particles,energy,sector_gap,ground_multiplicity,residual,q_a_sq,q_b_sq,q_cross,channel_balance,commutator_sq,nematic_sq,bond_sq,mode,variant,m,t,g_a,g_b_over_g_a,v_asymmetry,mu,grand_energy,density,charge_gap,fidelity_previous_g
5,-6.128866534227552,2.1820508075688747,1,2.5453905470415776e-15,1.7744464890807334,0.592592592592593,1.0251169380021237,-0.49929631734371477,2.678231468342941e-32,0.14663352147995265,4.417272957677574,m3,commuting,3,0.5,1.0,0.0,0.15,0.0,-6.128866534227552,0.5555555555555556,2.182050807568878,nan
5,-6.351088756449779,2.3487174742355457,1,4.357536402620988e-15,1.7744464890807328,0.5925925925925928,1.0251169380021234,-0.49929631734371477,1.7043291162182353e-32,0.14663352147995273,4.417272957677572,m3,commuting,3,0.5,1.0,0.25,0.15,0.0,-6.351088756449779,0.5555555555555556,2.570939696457774,1.0
5,-6.573310978671998,1.9942135483266128,1,2.1428773040416858e-15,1.774446489080732,0.5925925925925926,1.025116938002123,-0.49929631734371477,2.4347558803117647e-32,0.14663352147995248,4.4172729576775716,m3,commuting,3,0.5,1.0,0.5,0.15,0.0,-6.573310978671998,0.5555555555555556,2.771108333427799,0.9999999999999998
5,-7.017755423116443,1.0775468816599485,1,2.9841021592524073e-15,1.7744464890807332,0.592592592592593,1.0251169380021237,-0.49929631734371477,1.9478047042494118e-32,0.1466335214799526,4.417272957677574,m3,commuting,3,0.5,1.0,1.0,0.15,0.0,-7.017755423116443,0.5555555555555556,1.7150913506826893,0.9999999999999998
4,-10.020512187869617,2.4171280938562267,1,3.2625546582235082e-15,1.5268494893733531e-31,2.3703703703703702,3.5331332840944554e-32,1.0,7.601879484886456e-64,0.19753086419753083,2.3703703703703702,m3,commuting,3,0.5,1.0,2.0,0.15,0.0,-10.020512187869617,0.4444444444444444,3.5231307488243715,nan
5,-9.281691952131519,3.5457648451308907,1,5.615073310108192e-15,1.7759040436153213,0.5925925925925924,1.0256789127825394,-0.499604446522361,2.1912802922805882e-32,0.14990111165496087,4.419854461772992,m3,commuting,3,1.0,1.0,0.0,0.15,0.0,-9.281691952131519,0.5555555555555556,3.9141016151377563,nan
5,-9.50391417435374,3.087431511797554,1,6.784600720560042e-15,1.7759040436153246,0.5925925925925934,1.0256789127825412,-0.49960444652236125,1.7043291162182353e-32,0.14990111165496114,4.419854461773001,m3,commuting,3,1.0,1.0,0.25,0.15,0.0,-9.50391417435374,0.5555555555555556,3.8088087553331498,1.0000000000000002
5,-9.726136396575967,2.629098178464229,1,1.0031164268265419e-14,1.7759040436153246,0.5925925925925934,1.0256789127825412,-0.49960444652236125,2.1912802922805882e-32,0.14990111165496134,4.419854461773,m3,commuting,3,1.0,1.0,0.5,0.15,0.0,-9.726136396575967,0.5555555555555556,3.406030977555382,1.000000000000001
5,-10.170580841020408,1.7124315117975595,1,3.5971589595193696e-15,1.775904043615322,0.5925925925925926,1.0256789127825394,-0.49960444652236125,1.7043291162182353e-32,0.14990111165496092,4.419854461772993,m3,commuting,3,1.0,1.0,1.0,0.15,0.0,-10.170580841020408,0.5555555555555556,2.600475421999821,1.0000000000000002
4,-12.32991326462812,1.7853229227792209,1,6.8867225853256516e-15,6.287180746497854e-31,2.370370370370369,3.39004640429919e-31,1.0,4.442421320218549e-63,0.19753086419753074,2.370370370370369,m3,commuting,3,1.0,1.0,2.0,0.15,0.0,-12.32991326462812,0.4444444444444444,2.894470170730184,nan
5,-15.589218453989103,4.813242262705133,1,1.3631633511615037e-14,1.7769447983692155,0.592592592592593,1.0260798012410868,-0.49982423163868595,1.9478047042494118e-32,0.1533091240374544,4.421696993443982,m3,commuting,3,2.0,1.0,0.0,0.15,0.0,-15.589218453989103,0.5555555555555556,5.479490507954754,nan
5,-15.811440676211317,4.35490892937179,1,6.958490938249679e-15,1.776944798369215,0.592592592592593,1.0260798012410866,-0.49982423163868583,9.739023521247059e-33,0.15330912403745428,4.421696993443981,m3,commuting,3,2.0,1.0,0.25,0.15,0.0,-15.811440676211317,0.5555555555555556,5.076712730176968,1.0000000000000002
5,-16.033662898433548,3.8965755960384527,1,1.2645883677857157e-14,1.776944798369216,0.5925925925925934,1.0260798012410872,-0.4998242316386857,4.8695117606235294e-33,0.15330912403745436,4.421696993443984,m3,commuting,3,2.0,1.0,0.5,0.15,0.0,-16.033662898433548,0.5555555555555556,4.6739349523992,1.0000000000000007
5,-16.47810734287799,2.9799089293717937,1,7.107466502625584e-15,1.7769447983692155,0.592592592592593,1.0260798012410868,-0.49982423163868595,1.4608535281870588e-32,0.1533091240374545,4.421696993443982,m3,commuting,3,2.0,1.0,1.0,0.15,0.0,-16.47810734287799,0.5555555555555556,3.8683793968436255,1.0000000000000007
5,-17.366996231766883,1.146575596038467,1,5.640192854996151e-15,1.7769447983692155,0.5925925925925931,1.026079801241087,-0.49982423163868595,1.4608535281870588e-32,0.1533091240374544,4.421696993443983,m3,commuting,3,2.0,1.0,2.0,0.15,0.0,-17.366996231766883,0.5555555555555556,1.737996952887741,1.0000000000000004
3,-0.6,0.15000000000000002,1,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.04938271604938271,0.0,0.4444444444444444,m3,free,3,0.0,0.0,0.0,0.15,0.0,-0.6,0.3333333333333333,0.15000000000000013,nan
5,-1.5362291495737235,0.38405728739343137,3,2.453517083578841e-15,0.9100833093938526,0.910083309393853,0.6304063327907056,0.015115948306761847,0.028457836367440908,0.11578906302644698,3.0809792843691164,m3,free,3,0.25,0.0,0.0,0.15,0.0,-1.5362291495737235,0.5555555555555556,3.9968028886505635e-15,nan
4,-2.891366458960193,0.7228416147400472,3,2.2635085601440727e-15,0.9756644765458669,0.9756644765458672,0.7351276552988972,-0.0022922772618565457,0.025754622245850328,0.12962892304787718,3.421584263689528,m3,free,3,0.5,0.0,0.0,0.15,0.0,-2.891366458960193,0.4444444444444444,1.7763568394002505e-15,nan
5,-5.6885850613311595,1.4221462653327892,3,6.172152093237849e-15,0.9937920275760487,0.9937920275760486,0.7666804349977733,0.00040085071743857503,0.024966045567611273,0.13416809523240927,3.5209449251476435,m3,free,3,1.0,0.0,0.0,0.15,0.0,-5.6885850613311595,0.5555555555555556,3.552713678800501e-15,nan
3,-11.329607230614847,2.8324018076537136,1,1.631026502874789e-14,0.9971971359376935,0.9971971359376934,0.77621791201771,-5.566717876607124e-17,0.02476060770441158,0.11111023712792985,3.546830095910807,m3,free,3,2.0,0.0,0.0,0.15,0.0,-11.329607230614847,0.3333333333333333,2.832401807653717,nan
0,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.0,1.0,0.0,0.15,-1.5,0.0,0.0,nan,nan
0,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.0,1.0,0.25,0.15,-1.5,0.0,0.0,nan,1.0
0,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.0,1.0,0.5,0.15,-1.5,0.0,0.0,nan,1.0
0,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.0,1.0,1.0,0.15,-1.5,0.0,0.0,nan,1.0
3,-5.742853001706175,0.006511137162709346,1,3.1801324473113086e-15,0.3420990216718338,1.739344344514025,-1.9437421099456237e-16,0.6712867357052207,0.015452266753396764,0.11017093688586128,2.0814433661858587,m3,noncommuting,3,0.0,1.0,2.0,0.15,-1.5,-1.242853001706175,0.3333333333333333,2.2083565844884863,nan
0,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.25,1.0,0.0,0.15,-1.5,0.0,0.0,nan,nan
0,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.25,1.0,0.25,0.15,-1.5,0.0,0.0,nan,1.0
0,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.25,1.0,0.5,0.15,-1.5,0.0,0.0,nan,1.0
1,-1.6193500731263186,0.6242256858580549,1,6.690187733356917e-16,0.37706344577706125,0.21282150686586634,0.11344852274045228,-0.2784304603386192,0.008492988837613303,0.0770059272902496,0.8167819981238322,m3,noncommuting,3,0.25,1.0,1.0,0.15,-1.5,-0.11935007312631862,0.1111111111111111,0.32888334932983954,nan
3,-6.8225040852834065,1.7610035408874873,1,3.695070748730069e-15,0.3669386445417931,1.699933437832227,0.2653954734756438,0.6449333776666765,0.01705419357730275,0.1106691506160289,2.597663029325308,m3,noncommuting,3,0.25,1.0,2.0,0.15,-1.5,-2.3225040852834065,0.3333333333333333,2.47732112480508,nan
1,-2.0083760338572407,1.1203084169737365,1,4.050792900924367e-16,0.3982911647872062,0.15374832789748683,0.11508389072881088,-0.44298069274075347,0.012659474213211024,0.06464315352842935,0.7822072741423148,m3,noncommuting,3,0.5,1.0,0.0,0.15,-1.5,-0.5083760338572407,0.1111111111111111,0.6690336867756272,nan
3,-5.133187303273534,1.3845161289901364,1,7.195808328511666e-15,1.5644295021005943,0.45831204904448586,0.514416629611524,-0.5468407233884783,0.02131181497705784,0.11148031254167641,3.051574810368128,m3,noncommuting,3,0.5,1.0,0.25,0.15,-1.5,-0.6331873032735338,0.3333333333333333,1.5669096846417307,nan
3,-5.328508875282021,1.2756530656116087,1,3.526387849160846e-15,1.4529880563955855,0.5928880541477178,0.5935115820788641,-0.4204066892493599,0.0186667469787573,0.11101485193801998,3.2328992747010314,m3,noncommuting,3,0.5,1.0,0.5,0.15,-1.5,-0.8285088752820213,0.3333333333333333,1.6531432317432344,0.9912375441506878
3,-5.928613980417924,1.172332624271717,1,8.184969325121374e-15,1.0399641188868305,1.0399641188868254,0.6866908374131219,-2.4553856332765857e-15,0.014965771292438205,0.11008251353081078,3.4533099125998996,m3,noncommuting,3,0.5,1.0,1.0,0.15,-1.5,-1.428613980417924,0.3333333333333333,1.956222529120991,0.9335769664730462
3,-8.031993601662306,2.0193886517561523,1,6.457666131343952e-15,0.4468789031802397,1.61500231963442,0.4271183636926855,0.5665328359019552,0.017580626605294553,0.11064264964285092,2.9161179502000305,m3,noncommuting,3,0.5,1.0,2.0,0.15,-1.5,-3.5319936016623057,0.3333333333333333,2.765820756369525,0.8647845985532523
3,-7.583022591074795,2.0559606688205445,1,1.254325405129012e-14,1.4699712598788952,0.5361341240848639,0.6113896966386067,-0.46549754726688936,0.02340568266660086,0.11127267266526976,3.2288847772409723,m3,noncommuting,3,1.0,1.0,0.0,0.15,-1.5,-3.083022591074795,0.3333333333333333,2.1544287472957375,nan
3,-7.801223287006924,1.9920613599515695,1,8.01395512442405e-15,1.3900013325939777,0.6311513323279022,0.6575461275293617,-0.3754540730328285,0.021718608612515747,0.1111322024277237,3.336244919980603,m3,noncommuting,3,1.0,1.0,0.25,0.15,-1.5,-3.3012232870069242,0.3333333333333333,2.242695024872674,0.9958309643165588
3,-8.05911006744785,1.9316268978730236,1,7.225774188174609e-15,1.2872238123074167,0.7477970023867881,0.6975514717904112,-0.2650718882212938,0.020182255698339424,0.11095025190748098,3.4301237582750272,m3,noncommuting,3,1.0,1.0,0.5,0.15,-1.5,-3.5591100674478504,0.3333333333333333,2.3569907823330265,0.9946070399620325
3,-8.722526144294628,1.929966830580236,1,5.808658884858104e-15,1.0270860180682335,1.0270860180682337,0.7293508080285654,1.0809445412500978e-16,0.018147212828659626,0.11063819475163858,3.512873652193598,m3,noncommuting,3,1.0,1.0,1.0,0.15,-1.5,-4.222526144294628,0.3333333333333333,2.6729131604075533,0.9733403455827904
3,-10.631372816331117,2.582924686560508,1,8.228450658049153e-15,0.5898506087519106,1.4634132829709312,0.5900346130164789,0.42545075561916024,0.018543060580204235,0.1106987252729507,3.2333331177558,m3,noncommuting,3,1.0,1.0,2.0,0.15,-1.5,-6.131372816331117,0.3333333333333333,3.4047611564094815,0.9275083514733566
3,-13.056840308479986,3.3416775354106996,1,1.2290691606912438e-14,1.2902919065365797,0.7187240920755431,0.7153543496525635,-0.2845013752284151,0.023387778331845827,0.11111816047484976,3.4397246979172498,m3,noncommuting,3,2.0,1.0,0.0,0.15,-1.5,-8.556840308479986,0.3333333333333333,3.5190549469105683,nan
3,-13.339234712169304,3.3170429587290187,1,1.0929574151541098e-14,1.228470646008108,0.7882555646857891,0.7332209730310555,-0.21828202508998668,0.022539433194967155,0.1110759324747384,3.4831681567560078,m3,noncommuting,3,2.0,1.0,0.25,0.15,-1.5,-8.839234712169304,0.3333333333333333,3.636112069190453,0.9980884671815577
3,-13.648605342300268,3.309623493719231,1,1.9114253627374942e-14,1.1611617974630124,0.8623530775423416,0.7461098482982798,-0.1476681607887267,0.02179784203556832,0.11102723757627857,3.5157345716019126,m3,noncommuting,3,2.0,1.0,0.5,0.15,-1.5,-9.148605342300268,0.3333333333333333,3.770083045902304,0.9979425276043716
3,-14.353133732086189,3.375463677650748,1,8.425639975243449e-15,1.0168094658934868,1.016809465893486,0.7533427894000656,-3.275607855350519e-16,0.020712040602430756,0.11093545490519623,3.540304510587104,m3,noncommuting,3,2.0,1.0,1.0,0.15,-1.5,-9.853133732086189,0.3333333333333333,4.087912773162248,0.9914592691329585
3,-16.095202063888554,3.8706928991354577,1,1.1913274444921915e-14,0.7475452398469865,1.292426079900388,0.6973615605769921,0.26710220618242725,0.0200957085285968,0.1108673088488506,3.4346944409013584,m3,noncommuting,3,2.0,1.0,2.0,0.15,-1.5,-11.595202063888554,0.3333333333333333,4.769798082242353,0.9716956671576829
5,-2.97799526915084,0.00014118167633991874,1,7.691793412653751e-16,1.7701212509714237,0.20532341281947813,-1.0660821567315268e-16,-0.792124359053966,0.02656900351388515,0.1426683767995512,1.9754446637909018,m3,noncommuting,3,0.0,1.0,0.0,0.15,0.0,-2.97799526915084,0.5555555555555556,0.4500000000000002,nan
5,-3.060057920564808,6.849577583256661e-05,1,1.2102871971069438e-15,1.7716485614434083,0.2339008781500556,3.624357569792253e-18,-0.7667463354107404,0.023351189279806818,0.1475832036619573,2.005549439593464,m3,noncommuting,3,0.0,1.0,0.25,0.15,0.0,-3.060057920564808,0.5555555555555556,0.43751921182597364,0.9987959476377728
5,-3.155232375971781,0.0005448713785423109,1,3.1978605622378617e-15,1.7635470726195814,0.27745734986660237,1.1376046602887279e-16,-0.7281168557894385,0.01954847518934466,0.15591898342578753,2.041004422486184,m3,noncommuting,3,0.0,1.0,0.5,0.15,0.0,-3.155232375971781,0.5555555555555556,0.4136159195879907,0.9978754461706973
4,-3.4434424393353087,0.040114904399819906,1,2.6999267518961174e-15,0.5842363615227762,1.5796242243850152,1.8016420506115731e-16,0.46000554256809933,0.006285496586268467,0.19998187011551613,2.1638605859077917,m3,noncommuting,3,0.0,1.0,1.0,0.15,0.0,-3.4434424393353087,0.4444444444444444,0.09861763227762932,nan
4,-6.015854312429128,0.0027233359112885935,1,4.8565007457014044e-15,0.3043632104958346,1.7573935136819772,-7.587889198900307e-17,0.7047535173023783,0.01769214420927634,0.16782020174972384,2.0617567241778114,m3,noncommuting,3,0.0,1.0,2.0,0.15,0.0,-6.015854312429128,0.4444444444444444,0.41020927911476157,0.9646280264609124
5,-4.047248501207517,0.4204873339333002,1,3.6407053993548025e-15,1.741513649356646,0.24331781753494688,0.22171203882135274,-0.7548226924112582,0.025899983029687615,0.14518895455939504,2.4282555445342986,m3,noncommuting,3,0.25,1.0,0.0,0.15,0.0,-4.047248501207517,0.5555555555555556,0.42066110148021707,nan
5,-4.145415412781592,0.39388294443467364,1,3.0699715112181367e-15,1.7270265434546563,0.28281668254836767,0.2646132272735022,-0.718568414800387,0.023198589137378194,0.15041908458982894,2.539069680550029,m3,noncommuting,3,0.25,1.0,0.25,0.15,0.0,-4.145415412781592,0.5555555555555556,0.3968224085344918,0.9981227435522647
5,-4.262079840372079,0.34281434041459224,1,3.720916880696116e-15,1.6933761230828739,0.3445058842791226,0.32547256039324707,-0.6618981049593939,0.020173247855653102,0.15735278149028029,2.688827128148491,m3,noncommuting,3,0.25,1.0,0.5,0.15,0.0,-4.262079840372079,0.5555555555555556,0.354358847920075,0.9965290188710385
4,-4.6157794598020665,0.04579552775774953,1,2.7327952553519967e-15,0.6715700504393267,1.4328085194037572,0.5298874269399687,0.3617402685397967,0.013003801861885423,0.17999200462679968,3.1641534237230213,m3,noncommuting,3,0.25,1.0,1.0,0.15,0.0,-4.6157794598020665,0.4444444444444444,0.06189199796067513,nan
4,-7.083646736527737,0.388760284225099,1,3.944449277856564e-15,0.3247706805606853,1.728846414745212,0.21967178453951688,0.6837086316596824,0.01863126884399277,0.16536075824862906,2.4929606643849294,m3,noncommuting,3,0.25,1.0,2.0,0.15,0.0,-7.083646736527737,0.4444444444444444,0.39257295948182325,0.9294568071745393
5,-5.224727209220592,0.3679720570157716,1,3.212366790699223e-15,1.6780953735759496,0.3148479529018373,0.37755386975278177,-0.684037224020533,0.02521462966796223,0.14946888415801132,2.7480510659833497,m3,noncommuting,3,0.5,1.0,0.0,0.15,0.0,-5.224727209220592,0.5555555555555556,0.36881186138862354,nan
5,-5.3530634824734316,0.326070261088824,1,2.2094458200393582e-15,1.6413108851325857,0.373224169336366,0.4330681952773159,-0.6294686771437185,0.02287200888991714,0.15445452658769537,2.8806714450235833,m3,noncommuting,3,0.5,1.0,0.25,0.15,0.0,-5.3530634824734316,0.5555555555555556,0.3309476603321375,0.9971962009902984
5,-5.5081652027491055,0.25962366899936296,1,2.8223372837576314e-15,1.5777860881000916,0.4600077186321627,0.5012788348413214,-0.5485237837975203,0.020349440871291032,0.16067145679591352,3.0403514764148976,m3,noncommuting,3,0.5,1.0,0.5,0.15,0.0,-5.5081652027491055,0.5555555555555556,0.2723976379508759,0.9952712536235463
4,-5.961317250958999,0.024441330001680583,1,3.9377660041169176e-15,0.7912708614643486,1.2919776241465684,0.6493743276372528,0.240349034760194,0.015411630481050858,0.1764487578737878,3.3819971408854226,m3,noncommuting,3,0.5,1.0,1.0,0.15,0.0,-5.961317250958999,0.4444444444444444,0.032703270541077245,nan
4,-8.263447858361584,0.34263292364309894,1,5.500571782072868e-15,0.38704975006069353,1.6643292902669216,0.37059096221542986,0.6226443358816031,0.01891389237768908,0.16603805230680024,2.7925609647584753,m3,noncommuting,3,0.5,1.0,2.0,0.15,0.0,-8.263447858361584,0.4444444444444444,0.34854149068276286,0.9219121908937374
5,-7.766051027485269,0.27320551919768654,1,6.682257856457757e-15,1.5396048594176204,0.4631613537271846,0.5586092398857803,-0.5374783629888439,0.024301541477668026,0.15528272659178768,3.119984692916365,m3,noncommuting,3,1.0,1.0,0.0,0.15,0.0,-7.766051027485269,0.5555555555555556,0.274968603215731,nan
5,-7.953209405610978,0.22437260167323103,1,8.485826288330433e-15,1.4801861543187866,0.5380341455809683,0.6049663458076371,-0.46682317524237316,0.022608999943630134,0.15919572327082693,3.228152991515029,m3,noncommuting,3,1.0,1.0,0.25,0.15,0.0,-7.953209405610978,0.5555555555555556,0.22912098994772556,0.9970064924880264
5,-8.17206604608225,0.163076131227756,1,7.218415320564341e-15,1.4005630030686225,0.6327670863426772,0.6510079561970962,-0.37760515162997543,0.020952671278428175,0.16343789798497796,3.3353460018054926,m3,noncommuting,3,1.0,1.0,0.5,0.15,0.0,-8.17206604608225,0.5555555555555556,0.17145670549819414,0.9959585781891859
4,-8.736374554604325,0.010380070661614837,1,7.70302122422452e-15,0.8844505522290901,1.173497382624192,0.7175821846111896,0.1404539082353942,0.01824678778759638,0.17168932655589783,3.4931123040756606,m3,noncommuting,3,1.0,1.0,1.0,0.15,0.0,-8.736374554604325,0.4444444444444444,0.013848410309702075,nan
4,-10.806685208746162,0.2579512988510331,1,6.51162882793381e-15,0.5175094374094109,1.5296240374096088,0.5443400292265743,0.49440576906675593,0.01942512614082659,0.16692641730691046,3.135813533272168,m3,noncommuting,3,1.0,1.0,2.0,0.15,0.0,-10.806685208746162,0.4444444444444444,0.2645407539241553,0.9439184331552032
5,-13.168882386931957,0.16696756310500582,1,8.18360378029471e-15,1.3513364903629275,0.656694148641104,0.6910184484141273,-0.34593214278162654,0.023785863874421123,0.15967930723504026,3.390067535832286,m3,noncommuting,3,2.0,1.0,0.0,0.15,0.0,-13.168882386931957,0.5555555555555556,0.16842094979043054,nan
5,-13.426894626698434,0.12960285102941072,1,1.4708398521638362e-14,1.295887692647772,0.7203822801829943,0.7125622907049558,-0.28543073111225775,0.02287507382871617,0.16178623437909007,3.4413945542406785,m3,noncommuting,3,2.0,1.0,0.25,0.15,0.0,-13.426894626698434,0.5555555555555556,0.1321077503668917,0.9983086118451754
5,-13.709883229491783,0.0892892607946063,1,6.745482618402166e-15,1.234008115412368,0.7897625934457332,0.7304087163140974,-0.21951376211848495,0.022045352435177603,0.16381902230068804,3.484588141486297,m3,noncommuting,3,2.0,1.0,0.5,0.15,0.0,-13.709883229491783,0.5555555555555556,0.0927810441254735,0.99812431297988
4,-14.357997521764887,0.0036475825818982344,1,1.1511352388268183e-14,0.9403978228832448,1.0952624480647026,0.7502609077553446,0.07607586953069624,0.020728348194785723,0.16736588195296598,3.5361820864586364,m3,noncommuting,3,2.0,1.0,1.0,0.15,0.0,-14.357997521764887,0.4444444444444444,0.004863789678704933,nan
4,-16.204694793682982,0.16101595494265908,1,1.8897893899624654e-14,0.687399331654722,1.3503883789116595,0.6753366332974277,0.32534745588031183,0.02048609921782704,0.16663294506094553,3.388460977161236,m3,noncommuting,3,2.0,1.0,2.0,0.15,0.0,-16.204694793682982,0.4444444444444444,0.16528843309913555,0.9742936499266628
9,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.0,1.0,0.0,0.15,1.5,-13.5,1.0,nan,nan
9,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.0,1.0,0.25,0.15,1.5,-13.5,1.0,nan,1.0
9,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.0,1.0,0.5,0.15,1.5,-13.5,1.0,nan,1.0
9,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.0,1.0,1.0,0.15,1.5,-13.5,1.0,nan,1.0
6,-5.742853001706173,0.006511137162709346,1,6.071258256236669e-15,0.34209902167183365,1.739344344514025,-2.059306152798395e-16,0.6712867357052207,0.015452266753396782,0.11017093688586146,2.0814433661858582,m3,noncommuting,3,0.0,1.0,2.0,0.15,1.5,-14.742853001706173,0.6666666666666666,2.222586715705898,nan
9,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.25,1.0,0.0,0.15,1.5,-13.5,1.0,nan,nan
9,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.25,1.0,0.25,0.15,1.5,-13.5,1.0,nan,1.0
9,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3,noncommuting,3,0.25,1.0,0.5,0.15,1.5,-13.5,1.0,nan,1.0
8,-1.6193500731263186,0.6242256858580549,1,6.690187733356917e-16,0.21282150686586634,0.37706344577706125,0.11344852274045228,0.2784304603386192,0.008492988837613303,0.0770059272902496,0.8167819981238322,m3,noncommuting,3,0.25,1.0,1.0,0.15,1.5,-13.619350073126318,0.8888888888888888,0.3288833493298391,nan
6,-6.822504085283399,1.7610035408874811,1,5.422983446601809e-15,0.3669386445417931,1.6999334378322275,0.26539547347564374,0.6449333776666766,0.01705419357730275,0.11066915061602892,2.5976630293253087,m3,noncommuting,3,0.25,1.0,2.0,0.15,1.5,-15.822504085283398,0.6666666666666666,2.491804388392291,nan
6,-4.978987086221419,1.4649743751898403,1,2.452159563632312e-15,1.6300758940041387,0.3701519340922281,0.44449760617421546,-0.6298902266103309,0.023891087319077603,0.11174287993480392,2.8892230404447976,m3,noncommuting,3,0.5,1.0,0.0,0.15,1.5,-13.97898708622142,0.6666666666666666,1.493060585974984,nan
