block,m2,m4,R0,R2,C1
35,0.3219834454402328,0.12162537442813456,0.2406,0.4703,8937.8502
36,0.32835518252104523,0.12506814751769146,0.2143,0.4887,9056.5264
37,0.33040387336015703,0.12587504685299683,0.2159,0.5002,9093.1285
38,0.32310406149476767,0.12232793798884559,0.2284,0.4791,8973.5154
39,0.32400648480355737,0.12267398718768868,0.2293,0.4826,8985.5385
40,0.3274676360413432,0.1245940409992831,0.2192,0.4818,9042.5869
41,0.32078826023638246,0.12099959461616004,0.2371,0.4649,8923.8965
42,0.3241372400537133,0.12233038924453883,0.2236,0.4795,9001.3041
43,0.32228069778233764,0.12147115590845033,0.226,0.4801,8967.3421
44,0.31178452303409576,0.11598456720868285,0.255,0.4508,8771.889
45,0.3267146869704127,0.12443322492330391,0.2217,0.4818,9035.2125
46,0.33405644658207895,0.12828203042236028,0.2102,0.5019,9151.4404
47,0.320935021956265,0.12079284890266888,0.2393,0.471,8917.7218
48,0.3243319976300001,0.1228316788848173,0.2266,0.4842,9005.2576
49,0.32424223447591066,0.12331853356407724,0.2318,0.4812,8999.571
50,0.32920687161684037,0.12576757244418282,0.2163,0.4996,9062.9414
51,0.33405832178741696,0.12791532127572983,0.2037,0.5017,9163.9992
52,0.32963743667453527,0.12631349071393538,0.2197,0.4952,9068.961
53,0.3267061969459057,0.12379160116710229,0.2172,0.4894,9035.8092
54,0.3263416217535734,0.12380085316416171,0.2219,0.4757,9025.9064
55,0.32390763162523506,0.12287144634049696,0.2318,0.4854,8976.2661
56,0.32611842039972544,0.12365929226518113,0.221,0.4842,9008.8396
57,0.32372634670883416,0.12245491433679258,0.2303,0.475,8969.2325
58,0.323126154884696,0.12234709342273657,0.2333,0.4799,8951.6446
59,0.32332457393556835,0.12149476101769945,0.2257,0.4801,8996.8174
60,0.32442537405341865,0.12190745974864721,0.2237,0.4772,9012.9983
61,0.32887082573473453,0.125758168404249,0.215,0.4889,9075.4562
62,0.3292100849151611,0.12597771676647287,0.2212,0.4922,9062.1116
63,0.3247366131052375,0.12319297221953047,0.2265,0.4702,8993.9717
64,0.3278802862226963,0.12467186225924842,0.2217,0.4901,9041.8356
65,0.32734173451811077,0.12515428741060783,0.2197,0.4921,9040.2314
66,0.32585907321721314,0.12315904068893174,0.221,0.4811,9038.0607
67,0.3200505967721343,0.12017346105102583,0.2252,0.4713,8936.6743
68,0.3251576382547617,0.12330250113627822,0.2303,0.4762,9005.4261
69,0.32019768845140933,0.12055518046109184,0.2422,0.4615,8906.3479
70,0.3246691674664617,0.12299969236134173,0.2242,0.4778,8986.5895
71,0.3289242144674063,0.12511036462536146,0.2293,0.4848,9043.4879
72,0.32754694912731647,0.12388069387200899,0.2113,0.4935,9082.206
73,0.32719301120489835,0.124854946862,0.2199,0.4909,9035.6889
74,0.3226450243785977,0.12221218188460935,0.2307,0.4808,8955.0195
75,0.32456238504946233,0.12207670185841675,0.2185,0.4852,9020.7823
76,0.3225206853106618,0.12214032254699442,0.2335,0.4765,8957.0017
77,0.32098868431299926,0.12123303420803731,0.2341,0.471,8939.6739
78,0.32556279285103085,0.12353304829239814,0.2291,0.4773,9013.0835
79,0.3201575677856803,0.1206490936929969,0.2463,0.4662,8918.2595
80,0.32117817374318836,0.11990176002628339,0.232,0.4617,8932.4287
81,0.3206823801964521,0.12192849174715825,0.2335,0.475,8907.458
82,0.31666249337047336,0.1183253666440135,0.2398,0.4628,8875.6156
83,0.3262411496460438,0.12424936208474052,0.2195,0.487,9014.3715
84,0.3271772252872586,0.1241963982516168,0.2121,0.4845,9040.5641
85,0.3258784852743149,0.12406725433083857,0.2275,0.4818,8990.1349
86,0.3260841382920742,0.1249051998238337,0.2254,0.4838,9019.4959
87,0.32525720524787904,0.12309420877265649,0.224,0.4826,9011.9666
88,0.32035845754891634,0.12016884518094707,0.2349,0.4689,8933.2589
89,0.32802097987830636,0.12515221901708046,0.2145,0.4934,9058.2077
90,0.3278379021778703,0.12493547373301908,0.2149,0.4957,9059.1707
91,0.314001317371428,0.11825741394585543,0.2557,0.4543,8796.5045
92,0.3150854276791215,0.11779580575334844,0.2374,0.469,8841.3281
93,0.3230717257887125,0.12205408215822593,0.2335,0.4782,8988.8759
94,0.33046362222284076,0.12618881648009947,0.2143,0.4891,9089.1617
95,0.3248961937993765,0.12288184985807193,0.2264,0.4825,8988.4455
96,0.33175147272497413,0.12700728459416927,0.2136,0.498,9097.0558
97,0.3278622008919716,0.12522694657381364,0.2232,0.4826,9030.3374
98,0.32761243766993287,0.12484951324079661,0.2147,0.4883,9046.3514
99,0.3326337902620435,0.12795482351839368,0.222,0.5031,9123.7879
100,0.32509577760994435,0.12297713394316125,0.2214,0.4852,9020.1269
