sample,g0,g1,g2,g3,g4,g5,neg_g0,x1,x2
27,17.06706464471265,17.043587150864507,15.989981892442252,15.978643022910319,15.725193950049068,15.666411929793671,-17.06706464471265,0.03736559197341737,1.7142304414285747
28,16.991278470505335,16.960068011516828,15.933813028897177,15.905242674711674,15.690450453149522,15.603733695110428,-16.991278470505335,0.04967298824187826,1.6830085218079247
29,16.804462159975174,16.739488397715885,15.885700548643909,15.859797398062451,15.661516948013293,15.59494485362223,-16.804462159975174,0.10340895434843439,1.462254519664455
30,16.82769147236479,16.77720970651547,15.956763251635063,15.9217293444698,15.61828478767624,15.551630155334987,-16.82769147236479,0.08034422570926833,1.3861253140736538
31,16.642229057934564,16.58378083378692,15.740847166804674,15.653665791486095,15.452666741572898,15.408659018595836,-16.642229057934564,0.09302323788040456,1.4345938358684274
32,16.949419734550837,16.930559422866796,15.875109819306125,15.853040483635025,15.656505455231361,15.582710534142398,-16.949419734550837,0.030017118327688674,1.7098173342383098
33,16.835372282683952,16.795939350612233,15.849913099243112,15.83235715280471,15.548183568178267,15.44922578990193,-16.835372282683952,0.0627594605982102,1.5684070025991255
34,16.949052346951664,16.925104701713394,15.927081014729527,15.891476827008155,15.676417201071997,15.629245640144271,-16.949052346951664,0.03811386115081704,1.6265178922136263
35,16.911734557658892,16.880328147880892,15.945952392563997,15.910711749658851,15.677371830555922,15.604151657171355,-16.911734557658892,0.0499848536093841,1.537090055248455
36,17.029709163454616,16.990488333370443,15.942041575777221,15.879357188029093,15.659909781097232,15.572997078185363,-17.029709163454616,0.06242188980063343,1.731076730196948
37,16.93971323241731,16.894482200581482,15.992830448973299,15.956110351067416,15.688610057244766,15.604471706619117,-16.93971323241731,0.07198742297819123,1.5070107551372725
38,17.009877245013218,16.978101143435847,16.013240309462738,16.010201413228895,15.692586374737559,15.585209047605009,-17.009877245013218,0.05057323638228801,1.5861969476081765
39,16.68245511993903,16.641565155588474,15.814547935283969,15.764017313054199,15.490766899195458,15.406963793287536,-16.68245511993903,0.06507839949242197,1.3813171858282316
40,16.662481371864406,16.625144907256836,15.748404761605947,15.676739789648135,15.472629492995571,15.445011202353145,-16.662481371864406,0.05942282899870369,1.4547981088731758
41,16.969079383669452,16.905678056001552,15.982429551006566,15.927054151171628,15.739082235732187,15.67288976698422,-16.969079383669452,0.10090634696935336,1.570301979690897
42,16.771932178484615,16.72578727582155,15.925444726885008,15.905511530297677,15.653820759777568,15.575855013636321,-16.771932178484615,0.07344189357321325,1.3472266218733902
43,16.86243688323887,16.813326898058826,15.914553780560476,15.871281587968376,15.625830520661712,15.549921113724812,-16.86243688323887,0.07816096896573983,1.5086028126454911
44,16.892671133818485,16.853079742666726,15.81204002080079,15.798469181305887,15.577102678140394,15.502018113187187,-16.892671133818485,0.06301165605687266,1.719877832956628
45,16.895887572463042,16.85128015730871,15.923493315264748,15.874655330411427,15.618616400530325,15.570615484569883,-16.895887572463042,0.07099490620364167,1.5476135266728037
46,16.897556335588288,16.86369558259979,15.952084999127502,15.93614601256214,15.727102555578492,15.612557858185603,-16.897556335588288,0.05389106214933266,1.504764367494346
47,16.84314992126599,16.796017984007193,15.892903442519403,15.893127466813372,15.728027628160259,15.615195856488143,-16.84314992126599,0.07501280792234627,1.5123642424818702
48,16.892921071446228,16.847207590838316,15.970308656384395,15.927898228763626,15.657771912036884,15.594073302363281,-16.892921071446228,0.07275526404684665,1.4683832641504215
49,16.91914227356674,16.893707411923334,15.90720776102249,15.892245538951078,15.680795387765304,15.563226852900476,-16.91914227356674,0.040480839574068186,1.6105437975670536
50,16.773533201753338,16.705738658537427,15.887221486124542,15.831114318111053,15.590880312642836,15.495781330311921,-16.773533201753338,0.10789836667469292,1.410608906625812
51,16.84827259105622,16.79426675105737,15.902662862857357,15.888735839305582,15.703439577859218,15.585120840690049,-16.84827259105622,0.08595296391646572,1.5049846247863254
52,16.972731886547972,16.953641883010434,16.00968871300788,16.00259655566644,15.730034175901947,15.654405087420676,-16.972731886547972,0.030382684266410265,1.5327308147981185
53,16.998504499840138,16.950801452451078,15.905854152022105,15.877768387546276,15.678168639972098,15.586791427665947,-16.998504499840138,0.07592175792515841,1.739007039263187
54,16.83558330464189,16.811313240049916,15.90059467448161,15.868478577500344,15.568917915651886,15.517050373983617,-16.83558330464189,0.03862700748972247,1.4880806222472858
55,16.722565174944858,16.657139223170415,15.81451798998607,15.767197876912855,15.564151498653501,15.466542191328598,-16.722565174944858,0.10412863631394652,1.4452019804687162
56,16.857548952347095,16.81628501246547,15.888599882357664,15.863476877442036,15.58629413956249,15.515729616893,-16.857548952347095,0.06567360003607245,1.5421303409311289
57,16.893358759572315,16.833111575716835,15.905737819389246,15.861126079917149,15.61954472291813,15.526553965200945,-16.893358759572315,0.09588637117965965,1.571847545312005
58,16.760276028920863,16.71011976757963,15.911245961548502,15.856646525955155,15.630972842014373,15.567985972655391,-16.760276028920863,0.07982616919466093,1.351273320559562
59,16.761128353005763,16.71118715303178,15.882104157422237,15.831869998322416,15.613035537441139,15.538218541948785,-16.761128353005763,0.07948388839800186,1.3990104582449512
60,16.767153737784746,16.72200233266694,15.869535357418062,15.80380217835773,15.576215369148905,15.53476288484249,-16.767153737784746,0.07186069312043618,1.4286040224549879
61,16.85118971079937,16.80741551730658,15.815901255471609,15.771887443257565,15.550820160929835,15.460467845749536,-16.85118971079937,0.06966879274238713,1.647712751913863
62,16.86399680319253,16.81501267264492,15.876848678280044,15.80384473728608,15.616635250584324,15.590312568907692,-16.86399680319253,0.07796066509711262,1.5710950364371805
63,16.921957731168646,16.872362316328665,15.99517167199685,15.961238438960477,15.741618853836535,15.65815519859191,-16.921957731168646,0.07893355426476133,1.4750258250584918
64,17.01883811347032,16.994351124404346,15.9830065979113,15.96643188521295,15.701715793010672,15.667728138120264,-17.01883811347032,0.03897225351286888,1.6485770591158746
65,16.82143095222064,16.7764335358218,15.912402714070746,15.853685504344059,15.61372828452415,15.584096593047681,-16.82143095222064,0.07161561246240163,1.4467633751167253
66,16.912822596947933,16.860508806029788,15.964407733206334,15.909456708129996,15.65653335290163,15.605142023076214,-16.912822596947933,0.08325998416498684,1.5094491366630183
67,16.916091708994337,16.868329154134354,16.02412417115116,15.958832820899316,15.682073239343074,15.62001419641296,-16.916091708994337,0.07601646700664043,1.419610427252486
68,16.932795596889115,16.862227595949324,15.949657452867728,15.885760915868488,15.645066711881391,15.556789857013316,-16.932795596889115,0.11231246173681128,1.5647129536319548
69,16.905980409557543,16.87640527634228,15.94533806087464,15.921025545963271,15.630416803414434,15.54364538457433,-16.905980409557543,0.047070286438105756,1.5289097833629213
70,17.01392205167865,16.978891429062365,15.918286076194446,15.922972922505714,15.660656083913882,15.591887450391116,-17.01392205167865,0.05575296748968728,1.7437588132762192
71,16.942133511479504,16.920764204499655,15.89253946381658,15.879866646574525,15.646220265825436,15.549876008300705,-16.942133511479504,0.03401030836291191,1.6704808092538495
72,16.814593531670774,16.76852825097202,15.884644461037336,15.86671955011762,15.633890637710847,15.53024568631634,-16.814593531670774,0.07331517128122031,1.480059914150257
73,16.93155628059867,16.903886596040902,15.968127950173306,15.939438270717478,15.70204085998547,15.61653832030163,-16.93155628059867,0.04403767071162292,1.5333438110196855
74,17.03343976571422,16.994174412811677,15.988768189889829,15.937520242720067,15.72278752465327,15.650057256321366,-17.03343976571422,0.062492750066874304,1.6626464520005173
75,16.750290787869243,16.706497258640432,15.860439604306764,15.782163361382704,15.593808608368466,15.51836317787367,-16.750290787869243,0.06969956652204665,1.4162421448014209
76,16.831169847634417,16.796071377191588,15.815520570225383,15.771569708214445,15.57917899084719,15.517654878247233,-16.831169847634417,0.05586095065941054,1.6164560294735948
77,16.871509499338707,16.822078421396768,15.979249541075147,15.95308833585324,15.670447649459854,15.576096715673645,-16.871509499338707,0.07867200396820401,1.4200758288061384
78,16.982545523912957,16.949478559011666,15.89062770456619,15.848182151804291,15.657071365084157,15.590235186010325,-16.982545523912957,0.052627709170866906,1.7378411839916115
79,16.88247083122106,16.830156537501225,15.882498320178636,15.838131991203058,15.648402447644349,15.548898832924907,-16.88247083122106,0.08326078439873053,1.591505680884167
80,16.914666695431563,16.8934389716376,15.930248980399119,15.911591711609736,15.654855547614872,15.602408788839268,-16.914666695431563,0.03378497172398669,1.5667494541464235
81,16.89496932154911,16.85792271545176,15.887913899429348,15.867677763812972,15.655944507807723,15.575904545658505,-16.89496932154911,0.05896150485171355,1.6027784839785517
82,16.936682521462213,16.89954762463398,15.916914978310153,15.863045489961948,15.690560530175485,15.620311413551455,-16.936682521462213,0.05910202391421113,1.6230104529732805
83,16.8458471904833,16.811382856376525,15.905246440764618,15.858314551120136,15.605750601437242,15.560582073494354,-16.8458471904833,0.05485169133463979,1.4970125879367118
84,16.880721346491775,16.824487779092625,15.945621051083192,15.890425749640622,15.621340372075192,15.55667012457091,-16.880721346491775,0.08949850219266064,1.4882583430096759
85,16.876853256672614,16.818557092536658,16.007970807434678,15.950577697497126,15.738972270802869,15.679693196890712,-16.876853256672614,0.09278122685533984,1.3828693676201047
86,16.92908326023746,16.884225601117805,15.916657200504503,15.898694210932664,15.66515915210263,15.608582853365077,-16.92908326023746,0.07139318184424084,1.6113261192155044
87,16.69909854562634,16.63803319462549,15.811151168985338,15.779392830310028,15.549861153884079,15.454554417299791,-16.69909854562634,0.097188524634273,1.4132121419789665
88,16.88252875385453,16.850190577009588,15.896666720305936,15.879668720762265,15.684405473138215,15.576553590281332,-16.88252875385453,0.051467806954523215,1.5690481584588674
89,16.900154585176406,16.860590437210462,15.901302455446794,15.880554994279283,15.601366900590207,15.54832137483439,-16.900154585176406,0.06296829717999125,1.5897225386433476
90,17.0382835319869,17.007407866063847,15.895705713678023,15.860688349918648,15.678553587983108,15.634593446646381,-17.0382835319869,0.04914014852907681,1.818469076510111
91,16.749498953224347,16.71309144735686,15.800998162538523,15.764146896457161,15.543745465465852,15.466154631759771,-16.749498953224347,0.05794434524457754,1.5095858936422
92,16.86578002492904,16.84212605103989,15.853793515492594,15.821410853203398,15.649398833504044,15.547319326357876,-16.86578002492904,0.037646468682248684,1.6106265531912356
93,16.903758664266537,16.865688426627045,15.886298557428379,15.844308836253365,15.65389117484313,15.608167959905295,-16.903758664266537,0.06059066505008197,1.6193380540210076
94,16.891715279197676,16.85479976093688,15.9068900965499,15.872861207868217,15.65045041142505,15.542504234794832,-16.891715279197676,0.05875287208004613,1.5673979589977236
95,16.945007905687735,16.9230253436108,15.93603286649493,15.915479349251966,15.685404523938491,15.6316924447631,-16.945007905687735,0.03498633416368743,1.6058336494387375
96,16.767854133348497,16.726217120245263,15.84167173912836,15.801707687413037,15.548504401619196,15.462903866429746,-16.767854133348497,0.06626736450961669,1.474065062448212
97,16.890994104775906,16.84487554798466,15.892509116246648,15.85105007099276,15.621434198281115,15.547590802387672,-16.890994104775906,0.07339996281591082,1.5891382152748583
98,16.916286798403117,16.890920361143507,15.915685339434084,15.887906204408212,15.606217193267646,15.520913525406572,-16.916286798403117,0.0403719387849734,1.5925066825988392
99,16.934942172498317,16.90974555378197,15.857737592798147,15.830625911695273,15.67148375647121,15.536122858700322,-16.934942172498317,0.04010166417908363,1.714424335805097
100,16.756258761508505,16.733748942642656,15.890485635332961,15.857748392531365,15.602466409306071,15.548890997347886,-16.756258761508505,0.03582548940603108,1.3779207262696098
101,16.90339752270822,16.863179893169544,15.9734942655142,15.916283488079708,15.643028463114081,15.617236024450765,-16.90339752270822,0.06400834540519125,1.479986999796827
102,16.866917234401818,16.83251438850149,15.873914630734303,15.842482789191372,15.593857129057064,15.532187087308971,-16.866917234401818,0.05475382981465885,1.5804127287680723
103,16.862454993610584,16.836611832188446,15.815887481670645,15.80127387854704,15.55912666166748,15.519802578120318,-16.862454993610584,0.04113066885455029,1.6656639280462748
104,16.831596882118838,16.787959985375643,15.89620613365282,15.838268806469134,15.631805317746002,15.549622328058716,-16.831596882118838,0.0694502781787005,1.488720613407945
105,16.771375522437978,16.72125964952354,15.765179967042544,15.75034564778207,15.627445521440874,15.469347064057596,-16.771375522437978,0.07976188901698247,1.601409963582784
106,16.994059981535845,16.972014064017632,15.889031201306327,15.873243316435497,15.65128974975683,15.568042079320579,-16.994059981535845,0.03508716748019782,1.7587079263233536
107,16.819500599061723,16.756261282270323,15.904847870877385,15.854484814952883,15.530538387744953,15.451092601262847,-16.819500599061723,0.10064849865105546,1.4557150290302514
108,16.941648167440412,16.91025688610798,15.982374983410342,15.970404993813293,15.695527093605971,15.625600401824704,-16.941648167440412,0.04996077594044922,1.5267306901388717
109,16.715608476139767,16.675638784542414,15.816002847442281,15.790679828059933,15.549492320898041,15.462530500734854,-16.715608476139767,0.06361373991577303,1.4317668264049717
110,17.083414272114155,17.05623667985898,16.002957350204174,15.94849038040502,15.738757348243578,15.67532145921823,-17.083414272114155,0.04325448148747063,1.7196005991982746
111,16.93780928322824,16.914486137488797,15.867124849261414,15.812691080020471,15.606654183772806,15.537575780937633,-16.93780928322824,0.03711993932885058,1.7040472015736852
112,16.68845802176107,16.634821481536648,15.737270465797947,15.70389950557134,15.503386300130503,15.405155201359507,-16.68845802176107,0.08536520507063844,1.5138620133902967
113,16.969450937477568,16.943014589192543,15.954215308955762,15.939330200528167,15.7259818418963,15.650642101549609,-16.969450937477568,0.04207475506860565,1.6157976868225261
114,16.738463133074312,16.707255542667063,15.862677357046167,15.822183744813044,15.595270111724739,15.559456753995141,-16.738463133074312,0.049668422753008354,1.3938563534445088
115,16.770099098020562,16.73851318637834,15.903517587824778,15.904177638649438,15.619851526129242,15.523682477800794,-16.770099098020562,0.050270539699233216,1.3792073093969879
116,16.778659381831822,16.722360728922247,15.897397898778538,15.83431295227661,15.61676449160186,15.531122265635549,-16.778659381831822,0.08960208899973818,1.4025712118442484
117,16.936658756701284,16.900369051580892,15.957257942303642,15.906669360109444,15.661642753549181,15.626031137507905,-16.936658756701284,0.05775685953257702,1.5587648087961279
118,16.807610552270496,16.77199932439783,15.823059087920438,15.783114291790383,15.587862093335968,15.497347620864929,-16.807610552270496,0.05667702945506943,1.5669623227967582
119,17.03020458326156,17.007941343589696,15.901303109248277,15.894292310754796,15.656620777643012,15.56829425789587,-17.03020458326156,0.03543304643016927,1.7967024985294109
120,16.89514928583689,16.859592473824666,15.892608567088926,15.875985813063805,15.63602934961181,15.542070747046925,-16.89514928583689,0.056590423923347746,1.5955931103964007
121,16.981446042953188,16.941778210713434,15.86056209842469,15.835288914616283,15.609331086005055,15.522393603278852,-16.981446042953188,0.06313331582696918,1.7839422040405217
122,16.87725375771441,16.845620753844756,15.901126881151084,15.881266023063919,15.629877525783703,15.58037952676904,-16.87725375771441,0.05034548930700516,1.5535541748990567
123,16.731877896601603,16.69662172938153,15.813097997900327,15.774473049372975,15.51495571657848,15.442630690652258,-16.731877896601603,0.05611193287549041,1.4622836249177893
124,17.027078574661815,16.97034146791742,15.997508843504832,15.94439977672565,15.749158169917077,15.677892047454119,-17.027078574661815,0.09029990995102646,1.6386111197142754
125,16.61527156313822,16.56191345907681,15.802797118853503,15.735261386687059,15.50338284541737,15.443416231090463,-16.61527156313822,0.0849220601538506,1.293093239437532
126,16.682952200283584,16.623443232566917,15.826855142985538,15.764282047535218,15.509320387287838,15.418774695869075,-16.682952200283584,0.0947114637040356,1.3625207843540952
127,16.866411399931966,16.818645341750052,15.896137304984753,15.85809383787234,15.669327625984604,15.57650283237046,-16.866411399931966,0.07602204271666638,1.5442391836486389
128,16.849632364185744,16.81266332880493,15.904543081044547,15.874400506814823,15.691453982480864,15.624651493791548,-16.849632364185744,0.058838047221956964,1.504156310750974
129,16.856384132737972,16.811242579817296,15.913250121061173,15.836969322742695,15.591742306126385,15.51743830035475,-16.856384132737972,0.07184501286169902,1.5010443995645188
130,16.88122667251287,16.840472191725603,15.993215420205717,15.908108756906705,15.697263961833164,15.675448723656974,-16.88122667251287,0.06486277070437303,1.4133138032590773
131,16.90082946492798,16.8631194002323,15.838766544843088,15.837876797951779,15.635963463504941,15.537798466516948,-16.90082946492798,0.06001743200632722,1.690325636061233
132,16.968601532505996,16.944945212725585,15.989886214814343,15.953806445693306,15.67726617504255,15.607587002851737,-16.968601532505996,0.037650202284149815,1.557673806903814
133,16.838855941434613,16.812479105482772,15.904103425126388,15.897811297209595,15.685830396039895,15.590003399586074,-16.838855941434613,0.04198003824859378,1.487704835380414
134,16.8617938888701,16.81954850009309,15.899060780668538,15.864733832463038,15.637833475299532,15.579054553490186,-16.8617938888701,0.06723562446699739,1.5322373304850305
135,16.8394425768448,16.806663166878447,15.873013233564981,15.844849949639409,15.624045194765683,15.535088877931477,-16.8394425768448,0.052170051277806745,1.538120071320373
136,16.712260870471006,16.665047784183507,15.860342630929729,15.818816101780008,15.602465598107724,15.52837150342334,-16.712260870471006,0.07514196061279663,1.3558699893313961
137,16.815788985528837,16.75398870700591,15.915888734433265,15.879965764572328,15.575445181785978,15.509345625930193,-16.815788985528837,0.09835819811379767,1.4322357325149804
138,16.873584647831184,16.82350327065265,15.98421275685963,15.919722332302086,15.655522324215026,15.582210295097891,-16.873584647831184,0.07970698734813078,1.415479326951089
139,16.756993446447755,16.695996345784124,15.853043067139112,15.804335706393479,15.619612785165893,15.529795357693395,-16.756993446447755,0.09707990084890761,1.4386817117676431
140,16.779822908662283,16.752840864072922,15.859929070737321,15.843508765349425,15.599741246721361,15.537376220820803,-16.779822908662283,0.042943257711225806,1.4640565142553246
141,16.801572604699253,16.768697816393136,15.880937159179467,15.855737279551517,15.610380985466852,15.589307391658856,-16.801572604699253,0.052321850620181416,1.4652368194008316
142,16.85409497307901,16.801840467346555,15.866537539311889,15.81604050465535,15.614471346354895,15.534553403224532,-16.85409497307901,0.08316562886144215,1.571746471711846
143,16.95929345932638,16.91476919163823,15.946501945152022,15.922792169946856,15.697077281597853,15.627540872734613,-16.95929345932638,0.07086257290115809,1.6119077580237422
144,17.13374087186183,17.11623016024594,15.97425738742379,15.916645997697959,15.745219471074362,15.727154233226369,-17.13374087186183,0.027869163107251956,1.8453752798172847
145,16.793685079861845,16.74095559515341,15.81523406527822,15.757558021902566,15.582746845510314,15.482789343461675,-16.793685079861845,0.08392158138036146,1.5572531554426405
146,16.86951147615035,16.842165207303744,15.877464337514327,15.848694535043935,15.618216737125886,15.525568936917908,-16.86951147615035,0.04352293862057383,1.5788920589409385
147,16.999868104278356,16.965755791286462,16.030406213513118,15.983493134494077,15.720306456826684,15.658123467501115,-16.999868104278356,0.05429143232957828,1.542946520545028
148,16.946556504157144,16.920425812400353,15.955159380292198,15.92830386910523,15.679831875422186,15.580311028748364,-16.946556504157144,0.04158828759503887,1.577857528301942
149,17.108162672244376,17.08325566806879,16.03342430207636,16.00905851181964,15.75226724707974,15.704636448243056,-17.108162672244376,0.03964072832154831,1.7104992414276712
150,16.78394678534388,16.757689478898815,15.832670739208192,15.777713407357364,15.5519050587512,15.474690946893201,-16.78394678534388,0.041789801130106476,1.5140028498740852
151,17.067676535888943,17.04650511329111,15.99882484616001,15.968552132856573,15.725652202986645,15.680113170312458,-17.067676535888943,0.03369536558732296,1.701130298524844
152,16.759893162400584,16.71952773269038,15.813021866195198,15.742956627488878,15.558276500160453,15.462194262543292,-16.759893162400584,0.06424357668407255,1.506992472629173
153,16.93167503568989,16.905210067248973,15.923693612154267,15.920245612114597,15.720407979712766,15.620513270642245,-16.93167503568989,0.04212030546142749,1.6042522610049954
154,16.72673855242935,16.66733491428532,15.915699618349988,15.857296211401387,15.55776802983803,15.48052074488412,-16.72673855242935,0.09454382648264593,1.2908085539871221
155,17.02751900518164,16.997560762931258,15.89924272459105,15.891451328262471,15.651465148871976,15.554257256187679,-17.02751900518164,0.04768002340493065,1.7957074722933104
156,16.747198291135668,16.717267597138633,15.815984466859222,15.795124950470608,15.542731821792797,15.463917242257562,-16.747198291135668,0.047636178997989276,1.4820728320910397
157,16.827340374363832,16.79191422688578,15.854547303675458,15.837145735379044,15.57801797300915,15.490123834257835,-16.827340374363832,0.056382464858344854,1.5482482580559824
158,16.810533382444046,16.76817545501655,15.884981471310734,15.832314905999748,15.58421126562281,15.511677347889853,-16.810533382444046,0.06741473529213707,1.4730616174501716
159,16.942180363486145,16.915644025827437,15.935463277141176,15.908412994502735,15.704028705421337,15.65009629460644,-16.942180363486145,0.04223389309939026,1.6022400058687218
160,16.86578194311217,16.7921777795707,15.91715476391453,15.859034814775141,15.685867494611982,15.559248085418087,-16.86578194311217,0.11714466459769451,1.509787047206259
161,16.841217008919497,16.78624618298523,15.927786890989465,15.855804429591215,15.663037507205814,15.590162355557823,-16.841217008919497,0.08748878673282563,1.453769184375775
162,16.84975949672661,16.814881010843294,15.862867303345956,15.84551676300953,15.669004161560004,15.578985833979216,-16.84975949672661,0.055510834358904554,1.570687708753336
163,16.88784354595819,16.850007354379375,15.891334093489533,15.837779578635834,15.611092398166305,15.555125557506694,-16.88784354595819,0.06021816917540424,1.5859940519818503
164,16.636531508476278,16.612903272375032,15.82552034681986,15.770107654802953,15.536609794218755,15.47254042584314,-16.636531508476278,0.03760550572055618,1.2907643528031896
165,16.89278764765132,16.849446078149512,15.979383368624458,15.928381061112958,15.694131756794622,15.60828397671321,-16.89278764765132,0.06898025027573858,1.453728060484142
166,16.822450805841072,16.794462584841792,15.799375277967957,15.787103724088597,15.563475743856351,15.482845843984096,-16.822450805841072,0.04454463720383781,1.6282752741735633
167,16.812493364894337,16.77102939182719,15.828763219022347,15.789062124211705,15.584082749500359,15.534261365921116,-16.812493364894337,0.06599196273865397,1.5656551538403842
168,16.88150203719131,16.820370244002714,15.987476092640145,15.941861763823017,15.647067144248005,15.55529726963855,-16.88150203719131,0.09729427066036683,1.422886483277187
169,16.84077832964209,16.787863106809784,15.924376120548363,15.918120365872202,15.645082736601744,15.524526582501338,-16.84077832964209,0.08421719278570904,1.4584994143759957
170,16.99131686337659,16.939019466583837,16.02743928126967,16.011322250852757,15.718801249722906,15.597152729580294,-16.99131686337659,0.08323389210404825,1.5340588172778014
171,16.967899354888637,16.951928005272457,15.909875226733059,15.907643803833102,15.672403421397547,15.575927516998672,-16.967899354888637,0.02541919239263887,1.6838976990645325
172,17.01229446881598,16.97677955302175,16.048162106061852,16.013716854580203,15.693125925433156,15.638338763021336,-17.01229446881598,0.05652374402144245,1.534464313271879
173,16.83896175641707,16.783295244355568,15.927090812727204,15.881163193225586,15.656610762556049,15.558646486641392,-16.83896175641707,0.08859600559272811,1.4512876815011357
174,17.036726865053797,16.996227683267843,15.96381528981677,15.918019114758307,15.70392447080619,15.634435517083766,-17.036726865053797,0.0644564497241182,1.7075918069948488
175,16.957309189841297,16.907997482041974,15.934328578758906,15.920947037163417,15.700120728022316,15.604453449676466,-16.957309189841297,0.07848202048565359,1.6281242094093018
176,16.81411913713858,16.740305312685845,15.888925735563026,15.803221480023863,15.555705606569393,15.483652507914146,-16.81411913713858,0.11747835030170173,1.4724910317675428
177,17.00475121363043,16.970128961862983,15.957458742542382,15.937627733767046,15.656987836043433,15.57954148751791,-17.00475121363043,0.055103025097615194,1.6668177363658891
178,16.80981632896762,16.76758684916467,15.814363111126871,15.738236137473894,15.568449593344848,15.547543064951057,-16.80981632896762,0.06721030454839151,1.5843130023608858
179,16.774799562002663,16.7215616268311,15.8276938198082,15.780027345174014,15.520457821862417,15.408075281116092,-16.774799562002663,0.08473080542560062,1.5073656050096704
180,16.839150602992397,16.789400118105714,15.8293458257545,15.786980852696946,15.600407797666021,15.497955518183588,-16.839150602992397,0.07918035590934266,1.6071542185522172
181,17.064875814978823,17.026293333597394,15.949754792066457,15.892855065495647,15.65817890724038,15.584205008225343,-17.064875814978823,0.06140592628605418,1.7747702294219367
