distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
23,0.0002276473079068371,0.00022764855809931259,1.250192475476912e-09,5.491795562935203e-06
24,0.00021026958150190757,0.0002102708344092427,1.2529073351182606e-09,5.95857625325085e-06
25,0.0001960330405115649,0.00019603430427830683,1.2637667419165312e-09,6.446702752855459e-06
26,0.0001844619174188649,0.00018446319379863176,1.276379766853089e-09,6.919475763416052e-06
27,0.00017519027370047036,0.0001751915600638215,1.2863633511248779e-09,7.342664201348435e-06
28,0.00016793856510123034,0.00016793985702542413,1.2919241937912104e-09,7.6928381102486e-06
29,0.000162496757364122,0.00016249805077556592,1.293411443920034e-09,7.959613871074137e-06
30,0.00015871226215949662,0.0001587135545780379,1.2924185412740812e-09,8.143154937677566e-06
31,0.00015648152731797158,0.0001564828181622498,1.2908442782288542e-09,8.249179953400183e-06
32,0.0001557445077040282,0.00015574579784470948,1.2901406812716818e-09,8.283699375925494e-06
33,0.00015648152731797158,0.0001564828181622498,1.2908442782288542e-09,8.249179953400183e-06
34,0.00015871226215949662,0.0001587135545780379,1.2924185412740812e-09,8.143154937677566e-06
35,0.000162496757364122,0.00016249805077556592,1.293411443920034e-09,7.959613871074137e-06
36,0.00016793856510123034,0.00016793985702542413,1.2919241937912104e-09,7.6928381102486e-06
37,0.00017519027370047036,0.0001751915600638215,1.2863633511248779e-09,7.342664201348435e-06
38,0.0001844619174188649,0.00018446319379863176,1.276379766853089e-09,6.919475763416052e-06
39,0.0001960330405115649,0.00019603430427830683,1.2637667419165312e-09,6.446702752855459e-06
40,0.00021026958150190757,0.0002102708344092427,1.2529073351182606e-09,5.95857625325085e-06
41,0.0002276473079068371,0.00022764855809931259,1.250192475476912e-09,5.491795562935203e-06
42,0.0002487843687193614,0.0002487856305489596,1.2618295981660019e-09,5.071981027832964e-06
43,0.0002744868041402074,0.00027448809401771167,1.2898775042860522e-09,4.69923320476705e-06
44,0.00030581282856092357,0.0003058141560256582,1.327464734651989e-09,4.340775175778911e-06
45,0.0003441648404469724,0.00034416619650501373,1.3560580413023333e-09,3.940141124064849e-06
46,0.00039142320613279736,0.0003914245558174392,1.3496846418270536e-09,3.4481467135322294e-06
47,0.00045014433247692433,0.00045014562345520044,1.2909782761034994e-09,2.8679207599924153e-06
48,0.0005238599928950874,0.0005238611905537538,1.1976586663598257e-09,2.286218994775726e-06
49,0.0006175402459769032,0.0006175413874605793,1.141483676136111e-09,1.8484360874818255e-06
50,0.0007383282928790199,0.000738329512191215,1.2193121951562316e-09,1.6514499131567537e-06
51,0.0008967420804198297,0.0008967435186884489,1.4382686192200567e-09,1.6038821536586075e-06
52,0.0011087066700138993,0.001108708241746414,1.5717325147542732e-09,1.417627003844551e-06
53,0.001399128266477947,0.001399129530974558,1.2644966109354866e-09,9.037746154029385e-07
54,0.0018084709214844735,0.0018084716418795424,7.203950689021327e-10,3.9834484499800545e-07
55,0.0024055236591666437,0.0024055248808333416,1.2216666979252e-09,5.078589409294887e-07
56,0.0033138263394606174,0.0033138288737280743,2.5342674569127366e-09,7.64755662279283e-07
57,0.004770827877587333,0.0047708276113778425,2.662094902156076e-10,5.5799432938300226e-08
58,0.007273997797641701,0.0072740000707269496,2.2730852486732567e-09,3.1249462976332113e-07
59,0.011990703446034532,0.011990704338274944,8.922404117622795e-10,7.441101481476085e-08
60,0.02212473895190495,0.0221247403369734,1.3850684522920265e-09,6.260270258116521e-08
61,0.04877093262343844,0.04877093389109777,1.2676593247329393e-09,2.5992107522744497e-08
62,0.1486781971224892,0.14867819840897023,1.2864810328139242e-09,8.652788759296368e-09
63,1.0000272223661726,1.0000272236511891,1.2850165376221412e-09,1.284981557383661e-09
