acceptance,accepted,beta,cell_id,cell_index,channel_balance_mean,channel_balance_stderr,density_max,density_mean,density_min,density_stderr,density_tau_int,direct_sign_mean,direct_sign_min,direct_sign_stderr,dt,energy_interaction_mean,energy_interaction_stderr,energy_kinetic_mean,energy_kinetic_stderr,energy_mean,energy_stderr,energy_tau_int,experiment_id,g_a,g_b_over_g_a,m,machine,measurements,mu,nematic_sq_mean,nematic_sq_stderr,proposal_scale,proposed,q_a_sq_mean,q_a_sq_stderr,q_a_sq_tau_int,q_b_sq_mean,q_b_sq_stderr,q_combined_mean,q_combined_stderr,run_fingerprint,seed,slices,source_revision,stability_retry,stabilize,stabilized,status,t,v_asymmetry,weight_log_error_max,weight_log_error_mean,weight_log_error_stderr,worker_id
0.6358333333333334,763,2.0,m04_b02_g000_t100_mup15,11,-0.5172723603881136,0.034389853626643284,0.713592229481172,0.6655647668107093,0.637461772249446,0.004786790397976785,1.6389653271709816,1.0,1.0,0.0,0.2,-3.6126666602316413,0.11248908249246466,-26.967162305969747,0.08953158306513388,-30.579828966201394,0.03964961063039252,1.0886796533038559,stage3-coarse-20260729,1.0,0.0,4,cpu,40,1.5,0.02867258072369282,0.0004320095326454362,0.75,1200,1.6619767416700113,0.05905906595706544,1.5815808816807648,0.5203030367336721,0.02860324190659035,1.0911398892018416,0.015663568907973543,4164a7b945496b8b8fc0805be5d10e1922a8148e986e7d924a43393ec67b26f0,1258069998,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,1.0,0.0,9.796679023565957e-10,7.952483116469011e-11,3.2622237132129745e-11,22
0.6616666666666666,794,2.0,m04_b02_g000_t200_mun15,12,-0.3649278059551314,0.03164479796643223,0.3815082205067909,0.3593968297766072,0.33769133268152374,0.0034061931029299654,1.8580698440469405,1.0,1.0,0.0,0.2,-3.608160401223556,0.08969112144524662,-15.208901993334006,0.08515650527161125,-18.81706239455756,0.0366617952604005,0.5,stage3-coarse-20260729,1.0,0.0,4,cpu,40,-1.5,0.028228068491254466,0.0003842491448562316,0.75,1200,1.620753400685014,0.048197067563727825,1.8259573023737685,0.7501717493647699,0.03382204320498775,1.1854625750248922,0.00815859733901841,99003ee6db546e93591821b399b957c6adc4d9d488bd3b3098dba9b2e84d8759,2278751329,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,2.0,0.0,5.8415707826497965e-09,5.554987581035675e-10,2.323518242887021e-10,23
0.6125,735,2.0,m04_b02_g000_t200_mu000,13,-0.549396852097157,0.014689880557982126,0.5000000037320017,0.5000000000367786,0.49999999861419264,1.454749051131553e-10,0.5,1.0,1.0,0.0,0.2,-4.1262101643004225,0.04145197440363287,-23.99073870594454,0.036870596302272206,-28.11694887024496,0.0779553516973335,2.987628179635869,stage3-coarse-20260729,1.0,0.0,4,cpu,40,0.0,0.03127309825000176,8.262290271934224e-06,0.75,1200,1.9202649706795647,0.02474632880720937,2.1498960760611863,0.5581389876065483,0.016314098800397893,1.2392019791430564,0.004808245904159658,85f4b5d34f2d08337bc6ec41f671e08f5b447231f1dbb2faba6cffc1919f3f05,463619095,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,2.0,0.0,4.229021044466208e-08,7.951873470801729e-09,1.7211241262774254e-09,24
0.6158333333333333,739,2.0,m04_b02_g000_t200_mup15,14,-0.4612853583178552,0.02390482644098003,0.6517271762696866,0.629763779791483,0.617201272292628,0.0030821514718557,2.714702829134156,1.0,1.0,0.0,0.2,-3.858370562687275,0.06883122006207132,-39.044790472828666,0.04124293719946158,-42.903161035515936,0.04461313619280311,1.0588148920092735,stage3-coarse-20260729,1.0,0.0,4,cpu,40,1.5,0.02945083089229848,0.00035004479549043956,0.75,1200,1.7751188840620273,0.04376625961449747,2.7126765545747844,0.652419202872484,0.021382017374190203,1.2137690434672557,0.009805719472434752,dd1612fcd3633a857921531569cc3c1ff908adf5b096351bb713576792833bbd,3295041208,10,b4459ae0d1c64ba021ffce634d26402362575171,True,True,True,COMPLETE,2.0,0.0,2.842170943040401e-14,7.105427357601002e-15,1.3462382262209499e-15,25
0.8966666666666666,1076,2.0,m04_b02_g025_t000_mun15,15,-0.18225175730690896,0.04072439454300033,0.14251128279756464,0.08434928030428611,0.05120438046233137,0.0046002090615987765,0.6080178272501985,1.0,1.0,0.0,0.2,-0.6125954044799518,0.056377269936470714,2.024382727302867,0.11040501747837066,1.411787322822915,0.05475653872177018,0.6175227407182466,stage3-coarse-20260729,1.0,0.25,4,wsl,40,-1.5,0.009783787212165615,0.0005087393012556154,0.75,1200,0.13793618337231503,0.01626620222748431,0.6473417604744937,0.08101957347684674,0.004037462579343828,0.1094778784245809,0.00915002201214944,aeb892bf107de1d4216f7ebb210514c2f981e19c2b267e6e5d5626da1272c835,851315711,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.0,0.0,1.9984014443252818e-15,7.521760991835436e-16,9.762500445218212e-17,3
0.6566666666666666,788,2.0,m04_b02_g025_t000_mu000,16,-0.3659387201281813,0.0894792355016292,0.500000000000003,0.49999999999999956,0.4999999999999929,2.91204699371323e-16,0.5,1.0,1.0,0.0,0.2,-4.424408812483788,0.06359803981376629,0.0,0.0,-4.424408812483788,0.06359803981376629,1.0479391581119162,stage3-coarse-20260729,1.0,0.25,4,cpu,40,0.0,0.03154725822662631,7.028997422466156e-05,0.75,1200,0.7345600307513687,0.14228904916815457,1.8375219494426374,0.2551892113841231,0.014678049525335274,0.49487462106774593,0.06868840844501956,06c81ee3e765ac95296dbdc88713ad536ea6f51481cf3a6fb8021110c732b6e6,1495434325,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.0,0.0,9.237055564881302e-14,1.6564527527407334e-14,4.579409161090691e-15,26
0.9075,1089,2.0,m04_b02_g025_t000_mup15,17,-0.07453874969479568,0.04792612261243052,0.9468779748328217,0.9007701545098692,0.8377946789933177,0.007131143732753769,1.2008758671657553,1.0,1.0,0.0,0.2,-0.7784204582276099,0.09400152512495603,-21.618483708236862,0.17114744958609038,-22.396904166464473,0.07821046817630403,1.1127890086376073,stage3-coarse-20260729,1.0,0.25,4,cpu,40,1.5,0.011430936298850496,0.0007809169164016772,0.75,1200,0.14026323973529928,0.024514191258661784,1.2894177137779752,0.10545799854421747,0.007841133564814284,0.12286061913975836,0.013427652690828788,8ee0fbdc494de76375ecbef0e87c6178b51a9c975a3f574ba911a1f5417d696f,3322981928,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.0,0.0,2.1316282072803006e-14,7.283063041541026e-15,8.239083216863571e-16,27
0.81,972,2.0,m04_b02_g025_t025_mun15,18,-0.17267313715628377,0.12221104850066941,0.22826365206794721,0.14628682089006126,0.06945448421501182,0.011449271096498955,1.449812466496295,1.0,1.0,0.0,0.2,-1.3294605704422267,0.17700936082008428,2.3689779605806955,0.16293939034511987,1.039517390138469,0.042409899453068375,0.7654018557026115,stage3-coarse-20260729,1.0,0.25,4,cpu,40,-1.5,0.016369820135604087,0.0011604703579824328,0.75,1200,0.4023957024505519,0.08791656009567204,1.531658493216886,0.22201803849043844,0.04059551829289974,0.3122068704704951,0.04249359463349726,90e38121c956712bc9440073019321422745149bdb80112c02cabf52da00f851,3713713489,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.25,0.0,1.7763568394002505e-15,6.550315845288424e-16,8.900696612195247e-17,28
0.6141666666666666,737,2.0,m04_b02_g025_t025_mu000,19,-0.45934990342844095,0.10311330909133058,0.5000000000000717,0.5000000000000031,0.4999999999999465,3.025263067404964e-15,0.5,1.0,1.0,0.0,0.2,-4.409081726662139,0.1352777396274311,-2.199979371106905,0.16184321040051217,-6.609061097769043,0.05143859374307693,0.80566834490418,stage3-coarse-20260729,1.0,0.25,4,cpu,40,0.0,0.03175505848710902,0.0002725819654432009,0.75,1200,1.2304061512142979,0.216488798521775,4.838188728623029,0.4329659952780592,0.07728951330725006,0.8316860732461786,0.09502838392004834,baa3b7e2b86fca6a7cda52be0b11875e7f6e0bb59124dbf8c8a6ec963d709ee5,938544074,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.25,0.0,1.3287149158713873e-12,2.0170531911389844e-13,1.5184697925238364e-13,29
0.725,870,2.0,m04_b02_g025_t025_mup15,20,-0.5758049458026548,0.06825049735332293,0.9014990466154104,0.8011056125722984,0.7266350429925037,0.01065800755640365,1.1931396444111722,1.0,1.0,0.0,0.2,-2.2763569501866328,0.1960805048399856,-20.807831672829312,0.15938493442911247,-23.08418862301594,0.051638953790377896,1.1015260148217647,stage3-coarse-20260729,1.0,0.25,4,wsl,40,1.5,0.021615730722999334,0.001085551960748585,0.75,1200,0.8674904088976433,0.11297485675124977,1.411315427708558,0.18123520271775387,0.02529157230426667,0.5243628058076986,0.05403472277696258,9377fb1e0539542b465c1a86aed2c2b93fe679ef1e4731337b32c34032acc1ad,39760001,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.25,0.0,1.3145040611561853e-12,1.3002932064409834e-13,5.710403696498455e-14,4
0.6391666666666667,767,2.0,m04_b02_g025_t050_mun15,21,-0.7276934764821532,0.03250752625609173,0.31687884425607754,0.2844160615882461,0.24346127941912546,0.006912279714450271,2.8497247368805536,1.0,1.0,0.0,0.2,-3.7077406927716496,0.11883389115159973,2.2609884271735097,0.12097759685556765,-1.4467522655981397,0.04928949759963754,1.5591566117998787,stage3-coarse-20260729,1.0,0.25,4,cpu,40,-1.5,0.0282393008365043,0.0005229212931640128,0.75,1200,1.5868958686986852,0.06797224947616531,1.4086316694209748,0.24265873610820005,0.027331211800660806,0.9147773024034427,0.02700906780342553,29f5debdd5e0f622b7ecad51933a1b15492ba6acbf6fad1461c59d343fc4fd89,41679532,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.5,0.0,9.947598300641403e-14,1.709743457922741e-14,7.699004632638934e-15,30
0.6125,735,2.0,m04_b02_g025_t050_mu000,22,-0.625983174776129,0.023898336276785368,0.5000000000003607,0.5000000000000107,0.49999999999991246,1.1480094051452715e-14,0.5,1.0,1.0,0.0,0.2,-4.551683776700519,0.05319163327489273,-5.6611360550095675,0.08217775226438573,-10.212819831710085,0.05531470569283421,1.2606219612998932,stage3-coarse-20260729,1.0,0.25,4,cpu,40,0.0,0.03136402766790962,2.1496293800213957e-05,0.75,1200,1.9111082248925293,0.014766622326206333,0.7459382551820282,0.44148096621615485,0.032762440169902506,1.1762945955543418,0.013359204596221133,05e70330a69fdc12addaf509abdc4f432d2a1040552f88910bd3769d1966c367,3963947628,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.5,0.0,8.78941364135244e-12,7.059242079776595e-13,4.2789196863211256e-13,31
0.7,840,2.0,m04_b02_g025_t050_mup15,23,-0.3653360233720255,0.06215010304584393,0.8604946937420583,0.7568257833512443,0.6874886947367038,0.014027499813554495,2.218701595698952,1.0,1.0,0.0,0.2,-2.6435141113176135,0.23174568536301723,-22.3910358782832,0.1152002425522937,-25.034549989600812,0.11845460607487306,1.9333071045987562,stage3-coarse-20260729,1.0,0.25,4,cpu,40,1.5,0.02373086322523742,0.0010492854750288251,0.75,1200,0.9841869385397712,0.1102831289899308,1.855569147398215,0.4182420176386247,0.03138672177194582,0.701214478089198,0.059125301431525584,c85f8800f13774d685d6a8f7653fc44719ef20a56c994a83b98d604c8eb6351c,3136060160,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.5,0.0,5.8122395785176195e-12,7.512213073823659e-13,2.5191948756771214e-13,32
0.6283333333333333,754,2.0,m04_b02_g025_t100_mun15,24,-0.37930592673218433,0.09426954709484298,0.3584472272875474,0.3335898446194182,0.30323060353773124,0.007252117424408909,3.5068290004815847,1.0,1.0,0.0,0.2,-3.860027341456001,0.18631706695063857,-3.283892169759324,0.2348199735521081,-7.143919511215325,0.06782532175655032,1.0149788422947081,stage3-coarse-20260729,1.0,0.25,4,cpu,40,-1.5,0.027851821119567473,0.0008463834515077767,0.75,1200,1.522383757152906,0.1208768960426914,4.3016241548819485,0.6780307545803714,0.09600817807405082,1.1002072558666387,0.01855905091612183,4dea931d9c5b16c73a87cfb214abe3fe613008508cf08faf4dd6c7fc0ad949f5,1822358047,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,1.0,0.0,4.320099833421409e-12,5.819345005875221e-13,2.677774293317116e-13,33
0.6025,723,2.0,m04_b02_g025_t100_mu000,25,-0.42585709667945704,0.09789363586747316,0.5000000000022606,0.4999999999998856,0.49999999999712486,1.7603278141051224e-13,0.6834000876465415,1.0,1.0,0.0,0.2,-4.288590400188954,0.1612180779802446,-11.769473293014396,0.06796083102761571,-16.058063693203355,0.14799894981181844,1.699954324897285,stage3-coarse-20260729,1.0,0.25,4,wsl,40,0.0,0.031496081063035405,0.00012450344156973844,0.75,1200,1.7131794121292283,0.12132225552626502,2.2799544335836566,0.688036346198886,0.11657599761009713,1.2006078791640573,0.00977007613666761,4bdda4e8867e9880138ed444c7162af5dee952ae9737e3ec8683b8bb19b9c469,492558887,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,1.0,0.0,4.8260062612826005e-11,7.892264619613342e-12,2.6773702970815017e-12,5
0.66,792,2.0,m04_b02_g025_t100_mup15,26,-0.25561464906163095,0.04840882915584309,0.7011213113622563,0.6713160332589172,0.6485893163053535,0.0039973006535086114,1.7876530970392297,1.0,1.0,0.0,0.2,-3.662246267054763,0.09077873552124621,-27.600515373894723,0.12406445330903162,-31.262761640949485,0.0872091984289,1.5628985369107038,stage3-coarse-20260729,1.0,0.25,4,cpu,40,1.5,0.026752428912519298,0.000412749056722216,0.75,1200,1.3861529006765703,0.060824786902575576,1.4738385353806878,0.8166259982775287,0.05082534717069823,1.1013894494770495,0.013005659977490296,33b6150ad78cbb1d2a56c099da3044eb58e322705181435f8134297aac5b20cf,3896528714,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,1.0,0.0,5.187104079595883e-10,8.915428395539493e-11,3.272273706385845e-11,34
0.6291666666666667,755,2.0,m04_b02_g025_t200_mun15,27,-0.24687484635094883,0.032784569880420465,0.3715505873251129,0.3493940913803108,0.3307154958700885,0.002943764815749469,1.3102957861305125,1.0,1.0,0.0,0.2,-3.843450899561671,0.06931790166385411,-15.630570558430213,0.10885223291426027,-19.47402145799188,0.0642624957125559,1.0014814488021313,stage3-coarse-20260729,1.0,0.25,4,cpu,40,-1.5,0.027104880637343898,0.00033544180082606244,0.75,1200,1.4696783789232293,0.04370907178764948,1.3007514084405871,0.884320284069082,0.035681631176105254,1.1769993314961558,0.0058026386631760815,6fcbcd1648ea493014aecb55ba76128c548797f9cd7e482628940b8f4940e01e,370995038,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,2.0,0.0,5.260503144199902e-09,1.1688728207559507e-09,3.376548031648788e-10,35
0.62,744,2.0,m04_b02_g025_t200_mu000,28,-0.5274202238214367,0.00960572692690203,0.5000000318645483,0.5000000006497585,0.4999999831920153,9.66350226995433e-10,0.5182485127330048,1.0,1.0,0.0,0.2,-4.463818327550631,0.018630869585574722,-23.818285786431826,0.06242030101750423,-28.28210411398245,0.06692589302311173,0.7867179944670678,stage3-coarse-20260729,1.0,0.25,4,cpu,40,0.0,0.03134414449819787,2.4337814463045012e-05,0.75,1200,1.866673301477611,0.015277454299242673,0.7230810519748543,0.5770172833314507,0.011308641018000306,1.2218452924045309,0.004823631065340639,e484d45c05e9057d8a1caeb1dbcb38d76a42832254b5ea9285964b0aeab79ceb,502326713,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,2.0,0.0,5.769282012124677e-07,3.8001057234282595e-08,2.278333880768489e-08,36
0.6675,801,2.0,m04_b02_g025_t200_mup15,29,-0.1990849676049584,0.05005491491400384,0.6703676860448514,0.6554291702460516,0.630661228620463,0.0031161214552341263,1.342345198276918,1.0,1.0,0.0,0.2,-3.7578411603983666,0.07338293263651292,-39.704054234781495,0.1524353466550634,-43.461895395179866,0.07240655007732813,1.124198208496471,stage3-coarse-20260729,1.0,0.25,4,cpu,40,1.5,0.026573400423775782,0.00035361057785142765,0.75,1200,1.399489434899629,0.048469154092674466,1.3509899582707012,0.930187054946841,0.054826594932648326,1.164838244923235,0.006603303294290507,049f3aacac723877e992b726832bd1c33a82b380844b8a9fdb87468ef937c039,2221883494,10,b4459ae0d1c64ba021ffce634d26402362575171,True,True,True,COMPLETE,2.0,0.0,2.842170943040401e-14,7.460698725481052e-15,1.5468734529539954e-15,37
0.8808333333333334,1057,2.0,m04_b02_g050_t000_mun15,30,-0.19168712455719006,0.08607056261761654,0.23098692950325006,0.11442948459473404,0.047629602281724054,0.010296804931153154,0.9262084582030328,1.0,1.0,0.0,0.2,-1.0878678012002325,0.1480434584357977,2.746307630273617,0.2471233183476757,1.6584398290733844,0.10564355321771053,0.9204193943774143,stage3-coarse-20260729,1.0,0.5,4,wsl,40,-1.5,0.013061157260791328,0.0010850485969410516,0.75,1200,0.23939435290657465,0.060550532937151715,1.000430490347442,0.10799953207722153,0.009288689311875936,0.1736969424918981,0.030532930750419688,ed7ad1e74768c529e10d9094780a9cda659c41b10db29ca5dca36006d42dcf7f,1016505718,10,b4459ae0d1c64ba021ffce634d26402362575171,False,False,False,COMPLETE,0.0,0.0,2.220446049250313e-15,5.967448757360216e-16,8.92161576196758e-17,6
