beta,energy,energy_standard_error,energy_per_site,energy_per_site_standard_error,autocorrelation_time,effective_samples,ed_energy,ed_energy_per_site
5.4,-4.251752711887733,0.001092545379427413,-1.0629381779719334,0.00027313634485685325,1.0,100.0,-4.25550815464947,-1.0638770386623675
5.5,-4.2526329861257715,0.0010742055957539884,-1.0631582465314429,0.0002685513989384971,1.0,100.0,-4.255539422841608,-1.063884855710402
5.6,-4.252598411976203,0.00107048685387721,-1.0631496029940508,0.0002676217134693025,1.0,100.0,-4.255570661514885,-1.0638926653787213
5.7,-4.25408350866885,0.0010240147221788043,-1.0635208771672124,0.0002560036805447011,1.0,100.0,-4.2556018753983915,-1.0639004688495979
5.8,-4.254072758098241,0.0010233989595305327,-1.0635181895245602,0.0002558497398826332,1.0,100.0,-4.255633067927019,-1.0639082669817548
5.9,-4.252901684490596,0.0010637725294394247,-1.063225421122649,0.0002659431323598562,1.0,100.0,-4.255664241583071,-1.0639160603957678
6.0,-4.254934198897308,0.0009811771189196902,-1.063733549724327,0.00024529427972992256,1.0,100.0,-4.255695398147448,-1.063923849536862
6.1,-4.252281518130094,0.0010750363763772175,-1.0630703795325236,0.0002687590940943044,1.0,100.0,-4.255726538884391,-1.0639316347210976
6.2,-4.252872898505677,0.0010609257565733492,-1.0632182246264192,0.0002652314391433373,1.0,100.0,-4.255757664677431,-1.0639394161693578
6.3,-4.2532629788135194,0.001067090723627785,-1.0633157447033799,0.00026677268090694625,1.0108054520577117,98.93100576023657,-4.255788776129512,-1.063947194032378
6.4,-4.252364184954201,0.001080019778147507,-1.0630910462385503,0.00027000494453687673,1.0,100.0,-4.255819873636683,-1.0639549684091707
6.5,-4.253147882344917,0.0010503507112047698,-1.0632869705862293,0.00026258767780119245,1.0,100.0,-4.255850957442463,-1.0639627393606157
6.6,-4.254323948922847,0.0010067364525236818,-1.0635809872307118,0.00025168411313092044,1.0,100.0,-4.25588202767786,-1.063970506919465
6.7,-4.251370863402927,0.0010874695033942232,-1.0628427158507316,0.0002718673758485558,1.0,100.0,-4.2559130843909125,-1.0639782710977281
6.8,-4.2536667234505865,0.0010787720649196478,-1.0634166808626466,0.00026969301622991194,1.0674000083746973,93.68559042103387,-4.25594412756848,-1.06398603189212
6.9,-4.252067493624276,0.0010861884975463692,-1.063016873406069,0.0002715471243865923,1.0,100.0,-4.255975157152301,-1.0639937892880753
7.0,-4.252548056853179,0.0010654689621472945,-1.0631370142132948,0.00026636724053682363,1.0,100.0,-4.256006173050884,-1.064001543262721
7.1,-4.2528465421273305,0.0010583974444754185,-1.0632116355318326,0.0002645993611188546,1.0,100.0,-4.256037175148245,-1.0640092937870613
7.2,-4.253136191901467,0.0010493185370309397,-1.0632840479753667,0.00026232963425773493,1.0,100.0,-4.256068163310403,-1.0640170408276008
7.3,-4.2519533864543515,0.00107754047719272,-1.0629883466135879,0.00026938511929818,1.0,100.0,-4.256099137390143,-1.0640247843475357
7.4,-4.253125748454388,0.001048218489772965,-1.063281437113597,0.00026205462244324127,1.0,100.0,-4.25613009723057,-1.0640325243076425
7.5,-4.252238300260597,0.00107055132541703,-1.0630595750651493,0.0002676378313542575,1.0,100.0,-4.256161042667711,-1.0640402606669277
7.6,-4.25341938745274,0.0010387486450721434,-1.063354846863185,0.00025968716126803585,1.0,100.0,-4.25619197353245,-1.0640479933831124
7.7,-4.253420342282928,0.001038855058038578,-1.063355085570732,0.0002597137645096445,1.0,100.0,-4.256222889651969,-1.0640557224129923
7.8,-4.251948221982927,0.0010769960711571294,-1.0629870554957317,0.00026924901778928236,1.0,100.0,-4.256253790850799,-1.0640634477126998
7.9,-4.251061271873608,0.0010891557306676129,-1.062765317968402,0.0002722889326669032,1.0,100.0,-4.256284676951606,-1.0640711692379015
8.0,-4.252824405030859,0.0010559709147344607,-1.0632061012577148,0.0002639927286836152,1.0,100.0,-4.256315547775781,-1.0640788869439453
8.1,-4.251455168950564,0.001093239791561241,-1.062863792237641,0.00027330994789031025,1.0,100.0,-4.256346403143855,-1.0640866007859637
8.2,-4.252235183419556,0.0010702399346581447,-1.063058795854889,0.00026755998366453617,1.0,100.0,-4.25637724287584,-1.06409431071896
8.3,-4.2525264682763515,0.001063168512487437,-1.0631316170690879,0.00026579212812185925,1.0,100.0,-4.256408066791459,-1.0641020166978647
8.4,-4.25105762644966,0.0010887249824921264,-1.062764406612415,0.0002721812456230316,1.0,100.0,-4.256438874710318,-1.0641097186775794
8.5,-4.252233315379446,0.001070024964378258,-1.0630583288448614,0.0002675062410945645,1.0,100.0,-4.2564696664520465,-1.0641174166130116
8.6,-4.252819958786338,0.001055477449197919,-1.0632049896965845,0.00026386936229947977,1.0,100.0,-4.256500441836397,-1.0641251104590992
8.7,-4.252819781715698,0.00105546525456019,-1.0632049454289245,0.0002638663136400475,1.0,100.0,-4.256531200683317,-1.0641328001708292
8.8,-4.249878259244204,0.0010939381631468706,-1.062469564811051,0.00027348454078671765,1.0,100.0,-4.256561942813001,-1.0641404857032501
8.9,-4.251346526361023,0.0010846777588623504,-1.0628366315902558,0.0002711694397155876,1.0,100.0,-4.2565926680459425,-1.0641481670114856
9.0,-4.2519351214804155,0.0010754516326764965,-1.0629837803701039,0.00026886290816912413,1.0,100.0,-4.256623376202966,-1.0641558440507415
9.1,-4.252228493057216,0.001069481125597774,-1.063057123264304,0.0002673702813994435,1.0,100.0,-4.256654067105244,-1.064163516776311
9.2,-4.25350615490966,0.0010536844387165432,-1.063376538727415,0.0002634211096791358,1.3784206520680569,72.54679465950332,-4.256684740574319,-1.0641711851435798
9.3,-4.2516397755183855,0.001080360970460069,-1.0629099438795964,0.0002700902426150172,1.0,100.0,-4.2567153964321305,-1.0641788491080326
9.4,-4.251346506473119,0.0010846788328267346,-1.0628366266182798,0.00027116970820668365,1.0,100.0,-4.256746034501011,-1.0641865086252527
9.5,-4.25516695872496,0.0009596107312053294,-1.06379173968124,0.00023990268280133236,1.0,100.0,-4.25677665460371,-1.0641941636509276
9.6,-4.25046367848764,0.0010923972532264014,-1.06261591962191,0.00027309931330660034,1.0,100.0,-4.256807256563395,-1.0642018141408487
9.7,-4.251344789530073,0.001084471743443559,-1.0628361973825182,0.00027111793586088973,1.0,100.0,-4.25683784020366,-1.064209460050915
9.8,-4.251932715173939,0.001075173072111455,-1.0629831787934847,0.00026879326802786376,1.0,100.0,-4.256868405348536,-1.064217101337134
9.9,-4.251344481751278,0.0010844365456256647,-1.0628361204378196,0.0002711091364064162,1.0,100.0,-4.256898951822492,-1.064224737955623
10.0,-4.252813928840933,0.0010548092283868477,-1.0632034822102332,0.00026370230709671193,1.0,100.0,-4.256929479450442,-1.0642323698626106
