block,m2,m4,R0,R2,C1
63,0.3295451886072755,0.12578434028996943,0.2175,0.4937,9075.9153
64,0.31815466491431,0.11915161447644923,0.2405,0.4586,8894.184
65,0.33069532136768104,0.12690708106533438,0.2201,0.493,9082.432
66,0.32655708822458984,0.12396761877535604,0.2214,0.4862,9041.5567
67,0.3256983712002635,0.12364087166903974,0.2234,0.4825,9002.3587
68,0.32628306618630887,0.12365185061385978,0.2235,0.4788,9018.212
69,0.32562577919512986,0.12388840799756533,0.2274,0.4785,9004.5153
70,0.3320658312693238,0.1275358303431664,0.2043,0.5067,9132.453
71,0.32660703117251394,0.12378440600050326,0.2229,0.4897,9029.9699
72,0.32642695896327495,0.1244424435143935,0.2258,0.482,8998.409
73,0.33293971721827986,0.12756066467941524,0.2042,0.5007,9145.0116
74,0.32633359204530715,0.12418852298084755,0.2247,0.4785,9024.9558
75,0.3254786609813571,0.12340556496422574,0.2243,0.4818,8998.5711
76,0.3249090343773365,0.1231692122195965,0.2205,0.4942,9006.2889
77,0.32222287536412475,0.12153039392884743,0.2276,0.4756,8960.5996
78,0.3291590675875545,0.12628604256033524,0.2208,0.4942,9070.9641
79,0.3157989728376269,0.11880765805096394,0.2432,0.4542,8844.1018
80,0.32192391894459726,0.12169406418546402,0.2306,0.4749,8945.7035
81,0.3193363763526082,0.12010864940181741,0.2412,0.4679,8906.129
82,0.3228879868000746,0.12192909863874593,0.2278,0.4767,8985.1604
83,0.32619540400058034,0.12458708541263454,0.2239,0.4912,9010.8297
84,0.32833602743297813,0.1250791095301281,0.2207,0.4892,9052.597
85,0.32219915172606706,0.12148835469251501,0.2311,0.4753,8965.5316
86,0.33326727318614724,0.12825612124734062,0.206,0.5015,9128.0806
87,0.32651266015172004,0.12378375027778626,0.2188,0.4883,9051.8643
88,0.32287023253440855,0.12173869972204884,0.2308,0.4758,8971.6299
89,0.32430644566565753,0.12336921685988261,0.2298,0.4794,8973.0626
90,0.32776122904419897,0.12487212739788366,0.2227,0.4889,9027.0429
91,0.3182226323485374,0.11952260321445701,0.2357,0.4674,8882.8205
92,0.3332138254418969,0.12800439888374435,0.2087,0.5047,9130.6921
93,0.3290329975679517,0.12571661436196183,0.2196,0.4892,9063.8824
94,0.32676585710197686,0.12336841915280665,0.2184,0.4858,9045.5861
95,0.3219283219188452,0.12124559068088256,0.2305,0.4718,8962.6109
96,0.32597339593321084,0.12360742519307277,0.2208,0.4836,9016.5698
97,0.3279933774441481,0.12545796867887518,0.2221,0.4932,9048.8812
98,0.3335342093169689,0.1283409887854115,0.2061,0.5021,9145.1221
99,0.33797270078510044,0.13041439024219653,0.1995,0.5086,9202.4671
100,0.32368552533984185,0.12285648226534827,0.2257,0.4851,8981.3776
