distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
50,0.0007383282928790199,0.0007382942158064066,3.40770726132587e-08,4.6154363772759364e-05
51,0.0008967420804198297,0.0008966648301189213,7.725030090838334e-08,8.614550671271822e-05
52,0.0011087066700138993,0.0011086134046307946,9.326538310465253e-08,8.4120882129701e-05
53,0.001399128266477947,0.00139909165590661,3.661057133711246e-08,2.6166701234099833e-05
54,0.0018084709214844735,0.0018085791042700744,1.08182785600857e-07,5.9820030455372626e-05
55,0.0024055236591666437,0.0024057611499083073,2.3749074166360545e-07,9.87272524876685e-05
56,0.0033138263394606174,0.0033139066527840258,8.031332340840969e-08,2.4235827463874307e-05
57,0.004770827877587333,0.004770346801660667,4.810759266660886e-07,0.0001008369907717934
58,0.007273997797641701,0.00727354774143908,4.50056202620612e-07,6.187191901082572e-05
59,0.011990703446034532,0.011992212068278586,1.508622244053917e-06,0.00012581599160079606
60,0.02212473895190495,0.022123373766617577,1.3651852873719506e-06,6.170401785709691e-05
61,0.04877093262343844,0.048771515521138856,5.828977004129765e-07,1.1951743980652243e-05
62,0.1486781971224892,0.14867806870553396,1.2841695523624352e-07,8.637241890312043e-07
63,1.0000272223661726,1.0000272552670144,3.290084182872022e-08,3.289994621433731e-08
