distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
38,0.0001844619174188649,0.00018445891357757752,3.0038412873886148e-09,1.628434383324594e-05
39,0.0001960330405115649,0.00019603003936113288,3.001150432037575e-09,1.530941123091198e-05
40,0.00021026958150190757,0.00021026659139323348,2.990108674089066e-09,1.4220357755655396e-05
41,0.0002276473079068371,0.000227644335220899,2.972685938119196e-09,1.305829603456477e-05
42,0.0002487843687193614,0.0002487814139496863,2.9547696750822396e-09,1.1876830084993549e-05
43,0.0002744868041402074,0.00027448385856916304,2.9455710443470826e-09,1.0731193630869372e-05
44,0.00030581282856092357,0.00030580987420624015,2.954354683419244e-09,9.660663018362168e-06
45,0.0003441648404469724,0.0003441618563412713,2.9841057011493685e-09,8.670571047506951e-06
46,0.00039142320613279736,0.00039142018205514366,3.0240776537093263e-09,7.725851728584926e-06
47,0.00045014433247692433,0.00045014128538469134,3.0470922329924564e-09,6.769144945635096e-06
48,0.0005238599928950874,0.0005238569720485663,3.0208465211711485e-09,5.766515027186144e-06
49,0.0006175402459769032,0.0006175373069316988,2.939045204365838e-09,4.7592771864066685e-06
50,0.0007383282928790199,0.0007383254346330837,2.8582459361565365e-09,3.871239885730452e-06
51,0.0008967420804198297,0.0008967391917873392,2.8886324905403465e-09,3.2212523016517402e-06
52,0.0011087066700138993,0.0011087035985802157,3.0714336835598738e-09,2.7702852040399186e-06
53,0.001399128266477947,0.001399125071144956,3.195332991040231e-09,2.283802756043165e-06
54,0.0018084709214844735,0.0018084679946581686,2.9268263049709448e-09,1.6183983221408257e-06
55,0.0024055236591666437,0.0024055210430817564,2.616084887347575e-09,1.0875323871284962e-06
56,0.0033138263394606174,0.0033138230644003557,3.275060261615642e-09,9.883017171469267e-07
57,0.004770827877587333,0.004770824837791926,3.039795406709067e-09,6.371630846272177e-07
58,0.007273997797641701,0.007273995032131778,2.765509922626752e-09,3.801911960329926e-07
59,0.011990703446034532,0.011990700314027627,3.132006905562368e-09,2.612029327268668e-07
60,0.02212473895190495,0.022124736029571743,2.9223332052852324e-09,1.3208441517153442e-07
61,0.04877093262343844,0.04877092962657483,2.9968636114374725e-09,6.144774049281216e-08
62,0.1486781971224892,0.14867819414302735,2.9794618439105136e-09,2.0039668906234253e-08
63,1.0000272223661726,1.0000272193839417,2.9822309066673824e-09,2.9821497254955734e-09
